actor_id,type,name,is_part_of,is_owned_by,datasource_id
ECCC:GHGRP:10568,site,Aitken Creek Gas Storage_LFO,CA-BC,Aitken Creek Gas Storage ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10569,site,Thompson Operations,CA-MB,Vale Canada Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10570,site,Voisey's Bay Mine Site,CA-NL,Vale Newfoundland and Labrador Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10571,site,Station d'épuration des eaux usées Jean-R.-Marcotte,CA-QC,Ville de Montréal,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10572,site,St. Nicephore Landfill,CA-QC,Waste Management of Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10575,site,Quesnel River Pulp,CA-BC,West Fraser Mills Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10576,site,Ranger Board,CA-AB,Williams Lake Lumber (Div of West Fraser Mills Ltd.),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10577,site,Whitecourt Electric Power Generating Facility,CA-AB,Whitecourt Power Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10578,site,"Glencore Canada Corporation, CCR refinery",CA-QC,Glencore Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10579,site,Glencore Canada Corporation - Fonderie Horne,CA-QC,Glencore Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10580,site,Sudbury Operations Mines Mill - Onaping Area,CA-ON,Glencore Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10581,site,Global Contract Inc.,CA-ON,Global Contract Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10582,site,Incinérateur,CA-QC,Ville de Québec,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10583,site,Site d'enfouissement Saint-Tite-des-Caps,CA-QC,Ville de Québec,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10585,site,Varennes Facility,CA-QC,3313045 NOVA SCOTIA COMPANY,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10586,site,ADM AGRI-INDUSTRIES - ADM Lloydminster,CA-AB,ADM Agri-Industries Company,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10587,site,Division Meadowbank,CA-NU,Agnico Eagle Mines Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10588,site,Grande Prairie OSB Mill,CA-AB,Norbord Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10589,site,Mine de Fire Lake,CA-QC,ArcelorMittal Exploitation Minière Canada s.e.n.c.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10591,site,Beaver Regional Landfill,CA-AB,Claystone Waste Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10594,site,Canaport LNG Limited Partnership Marine Terminal & Multi-Purp,CA-NB,Canaport LNG Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10595,site,Chemtrade Electrochem - North Vancouver Chlor-alkali Facility,CA-BC,Chemtrade Logistics Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10599,site,CEVPC 720 Beatty Street,CA-BC,CREATIVE ENERGY VANCOUVER PLATFORMS CORP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10601,site,City of Thunder Bay Solid Waste and Recycling Facility,CA-ON,City of Thunder Bay,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10602,site,"Clean Harbors Canada, Inc",CA-ON,"Clean Harbors Canada, Inc.",ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10604,site,Algar,CA-AB,Connacher Oil and Gas Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10605,site,Descor Industries Inc.,CA-ON,Descor Industries Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10606,site,Hythe Brainard Sour Gas Plant,CA-AB,Veresen Midstream General Partner Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10607,site,Crossfield Energy Centre,CA-AB,Enmax Generation Portfolio Inc,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10608,site,London District Energy,CA-ON,London District Energy LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10609,site,Global Upholstery,CA-ON,Global Upholstery Co. Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10610,site,Englehart Oriented Strand Board Plant,CA-ON,GP North Woods LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10611,site,CST Coal,CA-AB,CST Canada Coal Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10612,site,Highbury Canco Corporation,CA-ON,Highbury Canco Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10614,site,Ivaco Rolling Mills,CA-ON,Ivaco Rolling Mills 2004 L. P.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10617,site,Macassa Mine,CA-ON,KIRKLAND LAKE GOLD INC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10618,site,VSC,CA-QC,Terrapure BR Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10619,site,MEG Christina Lake Cogeneration Facility,CA-AB,MEG Energy Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10620,site,MOSAIC POTASH ESTERHAZY - K2 SITE,CA-SK,Mosaic Potash Esterhazy Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10621,site,New Forest Paper Mills LP,CA-ON,New Forest Paper Mills LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10622,site,Thorold Cogen Generating Station,CA-ON,Northland Power Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10626,site,PotashCorp Rocanville,CA-SK,Potash Corporation of Saskatchewan Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10627,site,Genesee Mine,CA-AB,Prairie Mines & Royalty ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10631,site,Cliff Central Heating and Cooling Plant,CA-ON,Public Works and Government Services Canada,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10632,site,HUMBERSTONE LANDFILL,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10633,site,Services Matrec inc.,CA-QC,Services Matrec inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10634,site,Sanofi Pasteur Limited,CA-ON,Sanofi Pasteur Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10635,site,Ermine Power Station,CA-SK,Saskatchewan Power Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10638,site,West Doe Gas Plant,CA-BC,NorthRiver Midstream Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10639,site,Leismer SAGD Bitumen Battery,CA-AB,Athabasca Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10640,site,Technocell inc,CA-QC,Technocell Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10641,site,Skookumchuck Operation,CA-BC,Skookumchuck Pulp Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10643,site,Tenaris Algoma Tubes,CA-ON,Algoma Tubes Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10644,site,Main Campus,CA-ON,The University of Western Ontario,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10645,site,Canfor Green Energy Combined Heat and Power Plant,CA-AB,Canadian Forest Products Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10646,site,Halton Hills Generating Station,CA-ON,Portlands Energy Centre LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10648,site,St George Campus,CA-ON,The Governing Council of the University of Toronto,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10649,site,Magog Landfill Bestan Inc.,CA-QC,Waste Management of Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10650,site,Willow Creek Mine,CA-BC,Conuma Coal Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10651,site,Edson O.S.B.,CA-AB,Weyerhaeuser Company Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10652,site,Keele Campus,CA-ON,York University,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10653,site,Mercer Celgar Limited Partnership,CA-BC,Mercer Celgar Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10656,site,Carson Creek GP 4-23,CA-AB,Accel Canada Holdings Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10657,site,Quebec Silicon LP,CA-QC,Silicium Québec SEC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10658,site,POTASH CORP - LANIGAN DIVISION,CA-SK,Potash Corporation of Saskatchewan Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10660,site,Montney Gas Processing and Production IF-a,CA-BC,Shell Canada Limited-1,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10661,site,Glacier Sour Gas Plant 05-02,CA-AB,Advantage Oil & Gas Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10662,site,Emerald Energy from Waste Inc.,CA-ON,Emerald Energy From Waste Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10663,site,111 Progress,CA-ON,Atlantic Packaging Products Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10664,site,Brampton Brick Limited,CA-ON,Brampton Brick Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10667,site,Collingwood Distillery,CA-ON,Sazerac Distillers of Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10668,site,Northern Prairie Thermal Electric Power Plant,CA-AB,"Grande Prairie Generation, Inc.",ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10669,site,Mine Canadian Malartic GP,CA-QC,Canadian Malartic GP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10673,site,Usine de Valleyfield,CA-QC,Diageo Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10675,site,Horn River Comp Stn c-067-K,CA-BC,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10676,site,Hythe Comp Stn A-005-G,CA-BC,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10677,site,Fanshawe College of Applied Arts and Technology,CA-ON,Fanshawe College of Applied Arts and Technology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10678,site,"Gerdau Ameristeel Corporation, Manitoba Mill",CA-MB,Gerdau Ameristeel Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10679,site,Gibraltar Mine (SFO),CA-BC,Gibraltar Mines Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10681,site,Hope Bay Project,CA-NU,Agnico Eagle Mines Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10683,site,Kawartha Ethanol Inc.,CA-ON,Kawartha Ethanol Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10684,site,Emballages Krupack Place Turcot,CA-QC,Produits Kruger s.e.c.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10686,site,Methanex Medicine Hat Methanol Plant,CA-AB,Methanex Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10687,site,Bridgewater Plant,CA-NS,Michelin North America (Canada),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10688,site,Waterville Plant,CA-NS,Michelin North America (Canada),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10689,site,Pictou County Plant,CA-NS,Michelin North America (Canada),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10690,site,Spy Hill Generating Station,CA-SK,Northland Power Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10692,site,Waskada 11-30-001-25 W1M,CA-MB,Tundra Oil & Gas Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10693,site,Peyto Nosehill 11-21-055-20W5,CA-AB,Peyto Exploration and Development Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10696,site,Tattoo d-068-B/094-O-15 Compressor Station,CA-BC,Shanghai Energy Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10697,site,ROXUL Inc.,CA-ON,ROXUL Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10702,site,Norbord High Level,CA-AB,Norbord Industries,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10703,site,Expert Manufacturing Inc.,CA-ON,Expert Manufacturing Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10707,site,Wolf Lake Sweet Gas Plant,CA-AB,Cenovus Energy Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10709,site,Shepard Landfill,CA-AB,City of Calgary,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10710,site,Honda of Canada Mfg.,CA-ON,Honda Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10711,site,Pikes Peak South Thermal 05-07-049-23W3,CA-SK,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10712,site,Tupper West 5-1 Gas Plant,CA-BC,NorthRiver Midstream Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10713,site,Tupper Main Gas Plant A-21-B/093-P-09,CA-BC,NorthRiver Midstream Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10714,site,Musreau Gas Plant,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10715,site,CORY,CA-SK,Potash Corporation of Saskatchewan Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10716,site,Patience Lake Division,CA-SK,Potash Corporation of Saskatchewan Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10718,site,PROFILE INDUSTRIES INC.,CA-ON,Profile Industries Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10719,site,Lieu d'enfouissement technique,CA-QC,Régie de gestion des matières résiduelles de la Mauricie,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10720,site,Lieu enfouissement technique de Champlain,CA-QC,Régie de gestion des matières résiduelles de la Mauricie,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10721,site,Yellowhead Power Station,CA-SK,Saskatchewan Power Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10722,site,Mine du Lac Bloom,CA-QC,MINERAI DE FER QUÉBEC INC.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10724,site,City View Drive,CA-ON,Spec Furniture Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10725,site,Farrell Creek B-88-I,CA-BC,PETRONAS Energy Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10726,site,Kaybob Gas Plant,CA-AB,Paramount Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10727,site,Central Heating and Cooling Plant,CA-AB,University of Calgary,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10728,site,University of Saskatchewan,CA-SK,University of Saskatchewan,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10729,site,York Energy Centre,CA-ON,York Energy Centre LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10730,site,Dépôt Rive-Nord,CA-QC,Dépôt Rive-Nord Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10735,site,MacKay River Commercial Project,CA-AB,PetroChina Canada Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10736,site,Apex Utilities Inc.,CA-AB,Apex Utilities Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10738,site,"Gerdau Ameristeel Corporation, Cambridge Mill",CA-ON,Gerdau Ameristeel Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10742,site,Meadow Lake Power Station,CA-SK,Saskatchewan Power Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10744,site,Kirby South 13-21-73-7W4,CA-AB,Canadian Natural Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10745,site,"Cascades Papier Kingsey Falls, une division de Cascades Canad",CA-QC,Cascades Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10746,site,Spyhill Landfill,CA-AB,City of Calgary,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10747,site,Deep Panuke,CA-NS,Ovintiv Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10749,site,Paradise Hill Thermal 08-27-053-24W3,CA-SK,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10750,site,Kearl Oil Sands Processing Plant and Mine,CA-AB,Imperial Oil Resources Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10751,site,Centrale de cogénération à la biomasse,CA-QC,Kruger Énergie Bromptonville S.E.C.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10753,site,North Battleford G.S.,CA-SK,Northland Power Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10756,site,Landis Power Station,CA-SK,Saskatchewan Power Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10757,site,Centre technologique AES,CA-QC,GFL Environmental Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10758,site,Dawson Gas Plant,CA-BC,NorthRiver Midstream Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10759,site,Fort Nelson North Processing Facility,CA-BC,NorthRiver Midstream Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10760,site,"TransCanada Pipeline, Quebec",CA-QC,TransCanada PipeLines Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10762,site,Twin Creeks Landfill (formerly Warwick Landfill),CA-ON,Waste Management of Canada Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10763,site,Tourmaline Sunrise Gas Plant (03-18-080-17 W6M),CA-BC,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10765,site,Detour Lake Project,CA-ON,Kirkland Lake Gold Inc,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10768,site,Meridian Lightweight Technologies Inc,CA-ON,Meridian Technologies Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10769,site,Meridian Lightweight Technologies Inc. Plant E,CA-ON,Meridian Technologies Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10770,site,Parkland Gas Plant 03-09,CA-BC,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10771,site,Kaybob East 16-03,CA-AB,Athabasca Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10772,site,Kaybob West 07-14,CA-AB,Athabasca Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10773,site,Saxon 10-19,CA-AB,Athabasca Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10774,site,03-22-78-12-W6M,CA-AB,Birchcliff Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10776,site,Wembley Gas Plant,CA-AB,NuVista Energy Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10777,site,Viewfield Sour Gas Plant 13-05,CA-SK,Steel Reef Infrastructure Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10779,site,Shepard Energy Centre,CA-AB,Enmax Generation Portfolio Inc,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10780,site,Sandall Thermal 06-14-051-24W3,CA-SK,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10782,site,LES FORGES DE SOREL CIE - ST-JOSEPH-DE-SOREL,CA-QC,Les Forges de Sorel Cie,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10783,site,Mosaic Potash Colonsay,CA-SK,Mosaic Potash Canada ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10785,site,Nyrstar Myra Falls Ltd,CA-BC,Myra Falls Mine Ltd,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10787,site,Kakwa River Gas Plant 08-13-063-05W6,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10788,site,Redwater Fractionation and Storage Facility,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10789,site,Saturn Deepcut Gas Plant 12-36,CA-AB,Pembina Pipeline Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10790,site,Peyto Swanson 12-31-053-19W5,CA-AB,Peyto Exploration and Development Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10791,site,Aluminerie Arvida - Centre technologique AP60,CA-QC,Rio Tinto Alcan Inc,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10792,site,Saturn Gas Processing and Production IF-a,CA-BC,Shell Canada Limited-1,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10793,site,Slave Lake Pulp,CA-AB,"West Fraser Mills Ltd., Operating as Slave Lake Pulp",ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10795,site,Tourmaline Banshee Plant (15-12-050-21 W5M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10796,site,Tourmaline West Doe Gas Plant (13-25-080-16 W6M),CA-BC,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10797,site,Spirit River 06-03-078-07 W6,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10798,site,Tourmaline Musreau Gas Plant (08-13-062-06 W6M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10799,site,Tourmaline Wildriver Gas Plant (14-20-056-23 W5M),CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10800,site,TRT ETGO du Québec inc.,CA-QC,Viterra Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10801,site,Blair Creek Comp Stn d-058-F,CA-BC,AltaGas Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10802,site,Gordondale Sour Gas Plant 16-31,CA-AB,AltaGas Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10804,site,AOC Hangingstone SAGD,CA-AB,Athabasca Oil Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10805,site,Durham York Energy Centre,CA-ON,Covanta Durham York Renewable Energy Limited Partnership,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10806,site,Ferrier Comp Station 13-05,CA-AB,Spartan Delta Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10807,site,Fort Saskatchewan Plant,CA-AB,Keyera Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10808,site,Guelph Campus,CA-ON,University of Guelph,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10809,site,JBS Foods Canada Inc.,CA-AB,ALIMENT JBS CANADA ULC/ JBS FOOD CANADA ULC,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10810,site,Long Harbour Operations,CA-NL,Vale Newfoundland and Labrador Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10811,site,Petyo Oldman North 14-17-055-21W5,CA-AB,Peyto Exploration and Development Corporation,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10812,site,Rush Lake Thermal Pilot & Commercial 12-03-048-21W3,CA-SK,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10813,site,Canadian Natural Upgrading Limited Muskeg River Mine and Jack,CA-AB,Canadian Natural Upgrading Ltd,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10814,site,Sundance 15-07,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10815,site,Sunrise Thermal,CA-AB,Husky Oil Operations Limited,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10816,site,West Cadotte Power Plant,CA-AB,WCSB Power Alberta LP,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10817,site,LINDBERGH SAGD 04-25,CA-AB,Strathcona Resources Ltd.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10818,site,Oungre Oil Battery 03-14,CA-SK,Crescent Point Energy Corp.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10821,site,Glenridge Landfill Site,CA-ON,Regional Municipality of Niagara,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10822,site,SAULT STE. MARIE MUNICIPAL LANDFILL,CA-ON,Sault Ste. Marie Municipal Landfill,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10823,site,Air Liquide Canada - Bécancour Plan 2,CA-QC,Air Liquide Canada Inc.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10825,site,Tourmaline Musreau 02/09-13-062-06-W6,CA-AB,Tourmaline Oil Corp,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10826,site,Fleet Street Landfill Site,CA-SK,City of Regina,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10827,site,Charlottetown Thermal Generating Station,CA-PE,Maritime Electric,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10828,site,ALBERTA NEWSPRINT,CA-AB,Alberta Newsprint Co.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10830,site,MSSC Canada,CA-ON,MSSC Canada,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10832,site,Lator #2 01-21-063-02W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10833,site,Karr 07-11-064-04W6,CA-AB,ARC RESOURCES LTD.,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10834,site,Otter Lake Landfill,CA-NS,Halifax Regional Municipality (HRM),ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10835,site,Mary River Mine Site,CA-NU,Baffinland Iron Mines,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10836,site,North Portal Sour Gas Plant 01-09,CA-SK,Steel Reef Infrastructure Corp.,ECCC:GHGRP_facilities:2022-04-14
