emissions_id,actor_id,year,total_emissions,methodology_id,datasource_id
ECCC:GHGRP:10284:2020,ECCC:GHGRP:10284,2020,45550,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10285:2020,ECCC:GHGRP:10285,2020,168990,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10289:2020,ECCC:GHGRP:10289,2020,429820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10290:2020,ECCC:GHGRP:10290,2020,224580,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10293:2020,ECCC:GHGRP:10293,2020,4080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10295:2020,ECCC:GHGRP:10295,2020,829620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10296:2020,ECCC:GHGRP:10296,2020,572060,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10297:2020,ECCC:GHGRP:10297,2020,6680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10298:2020,ECCC:GHGRP:10298,2020,15380,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10299:2020,ECCC:GHGRP:10299,2020,820600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10300:2020,ECCC:GHGRP:10300,2020,507210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10302:2020,ECCC:GHGRP:10302,2020,200840,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10304:2020,ECCC:GHGRP:10304,2020,7680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10306:2020,ECCC:GHGRP:10306,2020,552380,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10307:2020,ECCC:GHGRP:10307,2020,581620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10310:2020,ECCC:GHGRP:10310,2020,65920,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10312:2020,ECCC:GHGRP:10312,2020,116420,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10313:2020,ECCC:GHGRP:10313,2020,296780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10315:2020,ECCC:GHGRP:10315,2020,17380,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10318:2020,ECCC:GHGRP:10318,2020,89740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10321:2020,ECCC:GHGRP:10321,2020,144250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10323:2020,ECCC:GHGRP:10323,2020,9390,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10327:2020,ECCC:GHGRP:10327,2020,90270,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10328:2020,ECCC:GHGRP:10328,2020,91600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10329:2020,ECCC:GHGRP:10329,2020,425690,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10330:2020,ECCC:GHGRP:10330,2020,20090,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10332:2020,ECCC:GHGRP:10332,2020,24940,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10334:2020,ECCC:GHGRP:10334,2020,82080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10337:2020,ECCC:GHGRP:10337,2020,157520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10338:2020,ECCC:GHGRP:10338,2020,48260,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10341:2020,ECCC:GHGRP:10341,2020,93320,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10342:2020,ECCC:GHGRP:10342,2020,200710,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10343:2020,ECCC:GHGRP:10343,2020,335480,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10344:2020,ECCC:GHGRP:10344,2020,52970,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10346:2020,ECCC:GHGRP:10346,2020,116230,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10348:2020,ECCC:GHGRP:10348,2020,29560,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10349:2020,ECCC:GHGRP:10349,2020,70850,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10351:2020,ECCC:GHGRP:10351,2020,70600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10352:2020,ECCC:GHGRP:10352,2020,10850,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10353:2020,ECCC:GHGRP:10353,2020,39430,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10354:2020,ECCC:GHGRP:10354,2020,362360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10355:2020,ECCC:GHGRP:10355,2020,73820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10356:2020,ECCC:GHGRP:10356,2020,248750,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10357:2020,ECCC:GHGRP:10357,2020,78220,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10358:2020,ECCC:GHGRP:10358,2020,78820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10359:2020,ECCC:GHGRP:10359,2020,47340,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10360:2020,ECCC:GHGRP:10360,2020,583600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10364:2020,ECCC:GHGRP:10364,2020,107420,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10365:2020,ECCC:GHGRP:10365,2020,252370,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10366:2020,ECCC:GHGRP:10366,2020,46180,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10368:2020,ECCC:GHGRP:10368,2020,28720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10369:2020,ECCC:GHGRP:10369,2020,73100,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10370:2020,ECCC:GHGRP:10370,2020,156670,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10371:2020,ECCC:GHGRP:10371,2020,93070,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10373:2020,ECCC:GHGRP:10373,2020,68970,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10375:2020,ECCC:GHGRP:10375,2020,39080,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10376:2020,ECCC:GHGRP:10376,2020,181830,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10379:2020,ECCC:GHGRP:10379,2020,13180,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10380:2020,ECCC:GHGRP:10380,2020,232730,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10381:2020,ECCC:GHGRP:10381,2020,192740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10382:2020,ECCC:GHGRP:10382,2020,660,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10383:2020,ECCC:GHGRP:10383,2020,1460,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10385:2020,ECCC:GHGRP:10385,2020,165780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10386:2020,ECCC:GHGRP:10386,2020,83980,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10388:2020,ECCC:GHGRP:10388,2020,223030,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10389:2020,ECCC:GHGRP:10389,2020,33480,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10392:2020,ECCC:GHGRP:10392,2020,1750,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10394:2020,ECCC:GHGRP:10394,2020,729740,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10398:2020,ECCC:GHGRP:10398,2020,122770,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10399:2020,ECCC:GHGRP:10399,2020,116500,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10400:2020,ECCC:GHGRP:10400,2020,109230,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10401:2020,ECCC:GHGRP:10401,2020,80170,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10402:2020,ECCC:GHGRP:10402,2020,41820,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10404:2020,ECCC:GHGRP:10404,2020,20710,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10406:2020,ECCC:GHGRP:10406,2020,182170,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10407:2020,ECCC:GHGRP:10407,2020,910630,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10411:2020,ECCC:GHGRP:10411,2020,70410,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10412:2020,ECCC:GHGRP:10412,2020,453640,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10413:2020,ECCC:GHGRP:10413,2020,328220,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10415:2020,ECCC:GHGRP:10415,2020,32850,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10416:2020,ECCC:GHGRP:10416,2020,75880,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10417:2020,ECCC:GHGRP:10417,2020,86400,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10419:2020,ECCC:GHGRP:10419,2020,40540,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10420:2020,ECCC:GHGRP:10420,2020,78160,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10421:2020,ECCC:GHGRP:10421,2020,151210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10423:2020,ECCC:GHGRP:10423,2020,50810,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10426:2020,ECCC:GHGRP:10426,2020,46780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10427:2020,ECCC:GHGRP:10427,2020,74720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10428:2020,ECCC:GHGRP:10428,2020,50240,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10429:2020,ECCC:GHGRP:10429,2020,87830,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10430:2020,ECCC:GHGRP:10430,2020,85450,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10431:2020,ECCC:GHGRP:10431,2020,27810,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10433:2020,ECCC:GHGRP:10433,2020,68370,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10434:2020,ECCC:GHGRP:10434,2020,59350,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10435:2020,ECCC:GHGRP:10435,2020,89460,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10436:2020,ECCC:GHGRP:10436,2020,15780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10437:2020,ECCC:GHGRP:10437,2020,16830,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10440:2020,ECCC:GHGRP:10440,2020,61410,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10441:2020,ECCC:GHGRP:10441,2020,89050,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10442:2020,ECCC:GHGRP:10442,2020,98240,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10443:2020,ECCC:GHGRP:10443,2020,189360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10444:2020,ECCC:GHGRP:10444,2020,42210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10446:2020,ECCC:GHGRP:10446,2020,40970,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10447:2020,ECCC:GHGRP:10447,2020,29650,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10451:2020,ECCC:GHGRP:10451,2020,29760,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10452:2020,ECCC:GHGRP:10452,2020,129220,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10453:2020,ECCC:GHGRP:10453,2020,10480,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10454:2020,ECCC:GHGRP:10454,2020,11900,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10455:2020,ECCC:GHGRP:10455,2020,219890,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10456:2020,ECCC:GHGRP:10456,2020,87140,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10457:2020,ECCC:GHGRP:10457,2020,105470,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10458:2020,ECCC:GHGRP:10458,2020,51720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10459:2020,ECCC:GHGRP:10459,2020,120250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10460:2020,ECCC:GHGRP:10460,2020,75800,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10461:2020,ECCC:GHGRP:10461,2020,29250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10466:2020,ECCC:GHGRP:10466,2020,42440,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10467:2020,ECCC:GHGRP:10467,2020,65190,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10468:2020,ECCC:GHGRP:10468,2020,33000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10469:2020,ECCC:GHGRP:10469,2020,479540,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10470:2020,ECCC:GHGRP:10470,2020,144260,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10471:2020,ECCC:GHGRP:10471,2020,56470,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10472:2020,ECCC:GHGRP:10472,2020,84600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10475:2020,ECCC:GHGRP:10475,2020,95720,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10476:2020,ECCC:GHGRP:10476,2020,59360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10478:2020,ECCC:GHGRP:10478,2020,121470,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10479:2020,ECCC:GHGRP:10479,2020,73840,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10481:2020,ECCC:GHGRP:10481,2020,72980,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10482:2020,ECCC:GHGRP:10482,2020,160210,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10485:2020,ECCC:GHGRP:10485,2020,36250,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10486:2020,ECCC:GHGRP:10486,2020,22450,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10487:2020,ECCC:GHGRP:10487,2020,19360,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10488:2020,ECCC:GHGRP:10488,2020,55060,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10489:2020,ECCC:GHGRP:10489,2020,20890,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10490:2020,ECCC:GHGRP:10490,2020,82900,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10491:2020,ECCC:GHGRP:10491,2020,69520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10492:2020,ECCC:GHGRP:10492,2020,5320,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10493:2020,ECCC:GHGRP:10493,2020,38410,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10495:2020,ECCC:GHGRP:10495,2020,80760,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10496:2020,ECCC:GHGRP:10496,2020,943810,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10497:2020,ECCC:GHGRP:10497,2020,72010,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10499:2020,ECCC:GHGRP:10499,2020,46430,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10500:2020,ECCC:GHGRP:10500,2020,5460,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10501:2020,ECCC:GHGRP:10501,2020,57150,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10513:2020,ECCC:GHGRP:10513,2020,18830,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10527:2020,ECCC:GHGRP:10527,2020,74190,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10529:2020,ECCC:GHGRP:10529,2020,23810,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10531:2020,ECCC:GHGRP:10531,2020,96070,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10533:2020,ECCC:GHGRP:10533,2020,109550,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10534:2020,ECCC:GHGRP:10534,2020,42930,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10535:2020,ECCC:GHGRP:10535,2020,55300,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10536:2020,ECCC:GHGRP:10536,2020,77700,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10537:2020,ECCC:GHGRP:10537,2020,76780,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10538:2020,ECCC:GHGRP:10538,2020,170600,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10539:2020,ECCC:GHGRP:10539,2020,2620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10540:2020,ECCC:GHGRP:10540,2020,77260,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10544:2020,ECCC:GHGRP:10544,2020,62130,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10545:2020,ECCC:GHGRP:10545,2020,27680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10546:2020,ECCC:GHGRP:10546,2020,2930,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10548:2020,ECCC:GHGRP:10548,2020,57520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10549:2020,ECCC:GHGRP:10549,2020,32530,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10550:2020,ECCC:GHGRP:10550,2020,49940,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10551:2020,ECCC:GHGRP:10551,2020,57940,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10552:2020,ECCC:GHGRP:10552,2020,55630,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10553:2020,ECCC:GHGRP:10553,2020,40530,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10554:2020,ECCC:GHGRP:10554,2020,300680,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10555:2020,ECCC:GHGRP:10555,2020,89520,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10556:2020,ECCC:GHGRP:10556,2020,53980,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10559:2020,ECCC:GHGRP:10559,2020,139930,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10560:2020,ECCC:GHGRP:10560,2020,51860,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10561:2020,ECCC:GHGRP:10561,2020,63560,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10562:2020,ECCC:GHGRP:10562,2020,70450,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10563:2020,ECCC:GHGRP:10563,2020,28000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10564:2020,ECCC:GHGRP:10564,2020,81450,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10566:2020,ECCC:GHGRP:10566,2020,231190,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10567:2020,ECCC:GHGRP:10567,2020,23640,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10568:2020,ECCC:GHGRP:10568,2020,60180,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10569:2020,ECCC:GHGRP:10569,2020,20000,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10570:2020,ECCC:GHGRP:10570,2020,111020,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10571:2020,ECCC:GHGRP:10571,2020,79940,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10572:2020,ECCC:GHGRP:10572,2020,127470,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10575:2020,ECCC:GHGRP:10575,2020,67620,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10576:2020,ECCC:GHGRP:10576,2020,23460,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10577:2020,ECCC:GHGRP:10577,2020,8690,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10578:2020,ECCC:GHGRP:10578,2020,52320,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10579:2020,ECCC:GHGRP:10579,2020,101940,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10580:2020,ECCC:GHGRP:10580,2020,31760,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10581:2020,ECCC:GHGRP:10581,2020,1660,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10582:2020,ECCC:GHGRP:10582,2020,111280,ECCC:GHGRP:methodology,ECCC:GHGRP_facilities:2022-04-14
