actor_id,year,population,datasource_id
LR-SI,2004,94000,OEF:WB:subnational-population:20221106
LR-SI,2005,96000,OEF:WB:subnational-population:20221106
LR-SI,2006,99000,OEF:WB:subnational-population:20221106
LR-SI,2007,103000,OEF:WB:subnational-population:20221106
LR-SI,2008,108000,OEF:WB:subnational-population:20221106
LR-SI,2009,112000,OEF:WB:subnational-population:20221106
LR-SI,2010,116000,OEF:WB:subnational-population:20221106
LR-SI,2011,120000,OEF:WB:subnational-population:20221106
LR-SI,2012,123000,OEF:WB:subnational-population:20221106
LR-SI,2013,126000,OEF:WB:subnational-population:20221106
LR-SI,2014,129000,OEF:WB:subnational-population:20221106
LR-SI,2015,133000,OEF:WB:subnational-population:20221106
LR-SI,2016,136000,OEF:WB:subnational-population:20221106
MW-N,2000,1426000,OEF:WB:subnational-population:20221106
MW-N,2001,1474000,OEF:WB:subnational-population:20221106
MW-N,2002,1522000,OEF:WB:subnational-population:20221106
MW-N,2003,1571000,OEF:WB:subnational-population:20221106
MW-N,2004,1623000,OEF:WB:subnational-population:20221106
MW-N,2005,1678000,OEF:WB:subnational-population:20221106
MW-N,2006,1737000,OEF:WB:subnational-population:20221106
MW-N,2007,1800000,OEF:WB:subnational-population:20221106
MW-N,2008,1865000,OEF:WB:subnational-population:20221106
MW-N,2009,1933000,OEF:WB:subnational-population:20221106
MW-N,2010,2003000,OEF:WB:subnational-population:20221106
MW-N,2011,2074000,OEF:WB:subnational-population:20221106
MW-N,2012,2148000,OEF:WB:subnational-population:20221106
MW-N,2013,2223000,OEF:WB:subnational-population:20221106
MW-N,2014,2300000,OEF:WB:subnational-population:20221106
MW-N,2015,2380000,OEF:WB:subnational-population:20221106
MW-N,2016,2463000,OEF:WB:subnational-population:20221106
ML-BKO,2000,1180000,OEF:WB:subnational-population:20221106
ML-BKO,2001,1236000,OEF:WB:subnational-population:20221106
ML-BKO,2002,1295000,OEF:WB:subnational-population:20221106
ML-BKO,2003,1359000,OEF:WB:subnational-population:20221106
ML-BKO,2004,1426000,OEF:WB:subnational-population:20221106
ML-BKO,2005,1498000,OEF:WB:subnational-population:20221106
ML-BKO,2006,1574000,OEF:WB:subnational-population:20221106
ML-BKO,2007,1655000,OEF:WB:subnational-population:20221106
ML-BKO,2008,1740000,OEF:WB:subnational-population:20221106
ML-BKO,2009,1827000,OEF:WB:subnational-population:20221106
ML-BKO,2010,1917000,OEF:WB:subnational-population:20221106
ML-BKO,2011,2009000,OEF:WB:subnational-population:20221106
ML-BKO,2012,2103000,OEF:WB:subnational-population:20221106
ML-BKO,2013,2201000,OEF:WB:subnational-population:20221106
ML-BKO,2014,2303000,OEF:WB:subnational-population:20221106
ML-BKO,2015,2410000,OEF:WB:subnational-population:20221106
ML-BKO,2016,2523000,OEF:WB:subnational-population:20221106
ML-1,2000,1531000,OEF:WB:subnational-population:20221106
ML-1,2001,1573000,OEF:WB:subnational-population:20221106
ML-1,2002,1619000,OEF:WB:subnational-population:20221106
ML-1,2003,1666000,OEF:WB:subnational-population:20221106
ML-1,2004,1717000,OEF:WB:subnational-population:20221106
ML-1,2005,1770000,OEF:WB:subnational-population:20221106
ML-1,2006,1825000,OEF:WB:subnational-population:20221106
ML-1,2007,1884000,OEF:WB:subnational-population:20221106
ML-1,2008,1943000,OEF:WB:subnational-population:20221106
ML-1,2009,2003000,OEF:WB:subnational-population:20221106
ML-1,2010,2063000,OEF:WB:subnational-population:20221106
ML-1,2011,2122000,OEF:WB:subnational-population:20221106
ML-1,2012,2181000,OEF:WB:subnational-population:20221106
ML-1,2013,2240000,OEF:WB:subnational-population:20221106
ML-1,2014,2300000,OEF:WB:subnational-population:20221106
ML-1,2015,2363000,OEF:WB:subnational-population:20221106
ML-1,2016,2428000,OEF:WB:subnational-population:20221106
ML-2,2000,1771000,OEF:WB:subnational-population:20221106
ML-2,2001,1831000,OEF:WB:subnational-population:20221106
ML-2,2002,1894000,OEF:WB:subnational-population:20221106
ML-2,2003,1961000,OEF:WB:subnational-population:20221106
ML-2,2004,2031000,OEF:WB:subnational-population:20221106
ML-2,2005,2106000,OEF:WB:subnational-population:20221106
ML-2,2006,2184000,OEF:WB:subnational-population:20221106
ML-2,2007,2266000,OEF:WB:subnational-population:20221106
ML-2,2008,2351000,OEF:WB:subnational-population:20221106
ML-2,2009,2437000,OEF:WB:subnational-population:20221106
ML-2,2010,2524000,OEF:WB:subnational-population:20221106
ML-2,2011,2610000,OEF:WB:subnational-population:20221106
ML-2,2012,2697000,OEF:WB:subnational-population:20221106
ML-2,2013,2786000,OEF:WB:subnational-population:20221106
ML-2,2014,2877000,OEF:WB:subnational-population:20221106
ML-2,2015,2972000,OEF:WB:subnational-population:20221106
ML-2,2016,3071000,OEF:WB:subnational-population:20221106
ML-6,2000,528000,OEF:WB:subnational-population:20221106
ML-6,2001,542000,OEF:WB:subnational-population:20221106
ML-6,2002,556000,OEF:WB:subnational-population:20221106
ML-6,2003,571000,OEF:WB:subnational-population:20221106
ML-6,2004,587000,OEF:WB:subnational-population:20221106
ML-6,2005,604000,OEF:WB:subnational-population:20221106
ML-6,2006,622000,OEF:WB:subnational-population:20221106
ML-6,2007,640000,OEF:WB:subnational-population:20221106
ML-6,2008,659000,OEF:WB:subnational-population:20221106
ML-6,2009,678000,OEF:WB:subnational-population:20221106
ML-6,2010,696000,OEF:WB:subnational-population:20221106
ML-6,2011,715000,OEF:WB:subnational-population:20221106
ML-6,2012,733000,OEF:WB:subnational-population:20221106
ML-6,2013,751000,OEF:WB:subnational-population:20221106
ML-6,2014,769000,OEF:WB:subnational-population:20221106
ML-6,2015,789000,OEF:WB:subnational-population:20221106
ML-6,2016,809000,OEF:WB:subnational-population:20221106
MR-03,2000,262000,OEF:WB:subnational-population:20221106
MR-03,2001,269000,OEF:WB:subnational-population:20221106
MR-03,2002,276000,OEF:WB:subnational-population:20221106
MR-03,2003,283000,OEF:WB:subnational-population:20221106
MR-03,2004,291000,OEF:WB:subnational-population:20221106
MR-03,2005,298000,OEF:WB:subnational-population:20221106
MR-03,2006,306000,OEF:WB:subnational-population:20221106
MR-03,2007,313000,OEF:WB:subnational-population:20221106
MR-03,2008,321000,OEF:WB:subnational-population:20221106
MR-03,2009,329000,OEF:WB:subnational-population:20221106
MR-03,2010,337000,OEF:WB:subnational-population:20221106
MR-03,2011,345000,OEF:WB:subnational-population:20221106
MR-03,2012,354000,OEF:WB:subnational-population:20221106
MR-03,2013,363000,OEF:WB:subnational-population:20221106
MR-03,2014,372000,OEF:WB:subnational-population:20221106
MR-03,2015,381000,OEF:WB:subnational-population:20221106
MR-03,2016,390000,OEF:WB:subnational-population:20221106
MX-AGU,2000,990000,OEF:WB:subnational-population:20221106
MX-AGU,2001,1014000,OEF:WB:subnational-population:20221106
MX-AGU,2002,1038000,OEF:WB:subnational-population:20221106
MX-AGU,2003,1063000,OEF:WB:subnational-population:20221106
MX-AGU,2004,1088000,OEF:WB:subnational-population:20221106
MX-AGU,2005,1116000,OEF:WB:subnational-population:20221106
MX-AGU,2006,1140000,OEF:WB:subnational-population:20221106
MX-AGU,2007,1163000,OEF:WB:subnational-population:20221106
MX-AGU,2008,1188000,OEF:WB:subnational-population:20221106
MX-AGU,2009,1213000,OEF:WB:subnational-population:20221106
MX-AGU,2010,1238000,OEF:WB:subnational-population:20221106
MX-AGU,2011,1262000,OEF:WB:subnational-population:20221106
MX-AGU,2012,1287000,OEF:WB:subnational-population:20221106
MX-AGU,2013,1311000,OEF:WB:subnational-population:20221106
MX-AGU,2014,1335000,OEF:WB:subnational-population:20221106
MX-AGU,2015,1359000,OEF:WB:subnational-population:20221106
MX-AGU,2016,1383000,OEF:WB:subnational-population:20221106
MX-BCS,2000,446000,OEF:WB:subnational-population:20221106
MX-BCS,2001,463000,OEF:WB:subnational-population:20221106
MX-BCS,2002,480000,OEF:WB:subnational-population:20221106
MX-BCS,2003,497000,OEF:WB:subnational-population:20221106
MX-BCS,2004,515000,OEF:WB:subnational-population:20221106
MX-BCS,2005,534000,OEF:WB:subnational-population:20221106
MX-BCS,2006,557000,OEF:WB:subnational-population:20221106
MX-BCS,2007,583000,OEF:WB:subnational-population:20221106
MX-BCS,2008,609000,OEF:WB:subnational-population:20221106
MX-BCS,2009,637000,OEF:WB:subnational-population:20221106
MX-BCS,2010,666000,OEF:WB:subnational-population:20221106
MX-BCS,2011,696000,OEF:WB:subnational-population:20221106
MX-BCS,2012,727000,OEF:WB:subnational-population:20221106
MX-BCS,2013,758000,OEF:WB:subnational-population:20221106
MX-BCS,2014,791000,OEF:WB:subnational-population:20221106
MX-BCS,2015,825000,OEF:WB:subnational-population:20221106
MX-BCS,2016,860000,OEF:WB:subnational-population:20221106
MX-CHP,2000,4101000,OEF:WB:subnational-population:20221106
MX-CHP,2001,4180000,OEF:WB:subnational-population:20221106
MX-CHP,2002,4257000,OEF:WB:subnational-population:20221106
MX-CHP,2003,4335000,OEF:WB:subnational-population:20221106
MX-CHP,2004,4416000,OEF:WB:subnational-population:20221106
MX-CHP,2005,4502000,OEF:WB:subnational-population:20221106
MX-CHP,2006,4596000,OEF:WB:subnational-population:20221106
MX-CHP,2007,4696000,OEF:WB:subnational-population:20221106
MX-CHP,2008,4800000,OEF:WB:subnational-population:20221106
MX-CHP,2009,4906000,OEF:WB:subnational-population:20221106
MX-CHP,2010,5011000,OEF:WB:subnational-population:20221106
MX-CHP,2011,5115000,OEF:WB:subnational-population:20221106
MX-CHP,2012,5219000,OEF:WB:subnational-population:20221106
MX-CHP,2013,5322000,OEF:WB:subnational-population:20221106
MX-CHP,2014,5424000,OEF:WB:subnational-population:20221106
MX-CHP,2015,5527000,OEF:WB:subnational-population:20221106
MX-CHP,2016,5630000,OEF:WB:subnational-population:20221106
MX-COA,2000,2402000,OEF:WB:subnational-population:20221106
MX-COA,2001,2445000,OEF:WB:subnational-population:20221106
MX-COA,2002,2486000,OEF:WB:subnational-population:20221106
MX-COA,2003,2528000,OEF:WB:subnational-population:20221106
MX-COA,2004,2571000,OEF:WB:subnational-population:20221106
MX-COA,2005,2618000,OEF:WB:subnational-population:20221106
MX-COA,2006,2665000,OEF:WB:subnational-population:20221106
MX-COA,2007,2715000,OEF:WB:subnational-population:20221106
MX-COA,2008,2767000,OEF:WB:subnational-population:20221106
MX-COA,2009,2819000,OEF:WB:subnational-population:20221106
MX-COA,2010,2871000,OEF:WB:subnational-population:20221106
MX-COA,2011,2921000,OEF:WB:subnational-population:20221106
MX-COA,2012,2972000,OEF:WB:subnational-population:20221106
MX-COA,2013,3021000,OEF:WB:subnational-population:20221106
MX-COA,2014,3070000,OEF:WB:subnational-population:20221106
MX-COA,2015,3119000,OEF:WB:subnational-population:20221106
MX-COA,2016,3167000,OEF:WB:subnational-population:20221106
MX-GUA,2000,4863000,OEF:WB:subnational-population:20221106
MX-GUA,2001,4920000,OEF:WB:subnational-population:20221106
MX-GUA,2002,4973000,OEF:WB:subnational-population:20221106
MX-GUA,2003,5026000,OEF:WB:subnational-population:20221106
MX-GUA,2004,5082000,OEF:WB:subnational-population:20221106
MX-GUA,2005,5143000,OEF:WB:subnational-population:20221106
MX-GUA,2006,5242000,OEF:WB:subnational-population:20221106
MX-GUA,2007,5359000,OEF:WB:subnational-population:20221106
MX-GUA,2008,5482000,OEF:WB:subnational-population:20221106
MX-GUA,2009,5607000,OEF:WB:subnational-population:20221106
MX-GUA,2010,5732000,OEF:WB:subnational-population:20221106
MX-GUA,2011,5855000,OEF:WB:subnational-population:20221106
MX-GUA,2012,5978000,OEF:WB:subnational-population:20221106
MX-GUA,2013,6101000,OEF:WB:subnational-population:20221106
MX-GUA,2014,6223000,OEF:WB:subnational-population:20221106
MX-GUA,2015,6346000,OEF:WB:subnational-population:20221106
MX-GUA,2016,6469000,OEF:WB:subnational-population:20221106
MX-HID,2000,2331000,OEF:WB:subnational-population:20221106
MX-HID,2001,2358000,OEF:WB:subnational-population:20221106
MX-HID,2002,2384000,OEF:WB:subnational-population:20221106
MX-HID,2003,2409000,OEF:WB:subnational-population:20221106
MX-HID,2004,2436000,OEF:WB:subnational-population:20221106
MX-HID,2005,2465000,OEF:WB:subnational-population:20221106
MX-HID,2006,2517000,OEF:WB:subnational-population:20221106
MX-HID,2007,2581000,OEF:WB:subnational-population:20221106
MX-HID,2008,2648000,OEF:WB:subnational-population:20221106
MX-HID,2009,2716000,OEF:WB:subnational-population:20221106
MX-HID,2010,2785000,OEF:WB:subnational-population:20221106
MX-HID,2011,2853000,OEF:WB:subnational-population:20221106
MX-HID,2012,2921000,OEF:WB:subnational-population:20221106
MX-HID,2013,2990000,OEF:WB:subnational-population:20221106
MX-HID,2014,3058000,OEF:WB:subnational-population:20221106
MX-HID,2015,3128000,OEF:WB:subnational-population:20221106
MX-HID,2016,3197000,OEF:WB:subnational-population:20221106
MX-MOR,2000,1621000,OEF:WB:subnational-population:20221106
MX-MOR,2001,1636000,OEF:WB:subnational-population:20221106
MX-MOR,2002,1650000,OEF:WB:subnational-population:20221106
MX-MOR,2003,1665000,OEF:WB:subnational-population:20221106
MX-MOR,2004,1680000,OEF:WB:subnational-population:20221106
MX-MOR,2005,1696000,OEF:WB:subnational-population:20221106
MX-MOR,2006,1723000,OEF:WB:subnational-population:20221106
MX-MOR,2007,1755000,OEF:WB:subnational-population:20221106
MX-MOR,2008,1789000,OEF:WB:subnational-population:20221106
MX-MOR,2009,1823000,OEF:WB:subnational-population:20221106
MX-MOR,2010,1856000,OEF:WB:subnational-population:20221106
MX-MOR,2011,1889000,OEF:WB:subnational-population:20221106
MX-MOR,2012,1922000,OEF:WB:subnational-population:20221106
MX-MOR,2013,1954000,OEF:WB:subnational-population:20221106
MX-MOR,2014,1986000,OEF:WB:subnational-population:20221106
MX-MOR,2015,2017000,OEF:WB:subnational-population:20221106
MX-MOR,2016,2049000,OEF:WB:subnational-population:20221106
MX-PUE,2000,5298000,OEF:WB:subnational-population:20221106
MX-PUE,2001,5370000,OEF:WB:subnational-population:20221106
MX-PUE,2002,5438000,OEF:WB:subnational-population:20221106
MX-PUE,2003,5506000,OEF:WB:subnational-population:20221106
MX-PUE,2004,5577000,OEF:WB:subnational-population:20221106
MX-PUE,2005,5655000,OEF:WB:subnational-population:20221106
MX-PUE,2006,5728000,OEF:WB:subnational-population:20221106
MX-PUE,2007,5803000,OEF:WB:subnational-population:20221106
MX-PUE,2008,5881000,OEF:WB:subnational-population:20221106
MX-PUE,2009,5959000,OEF:WB:subnational-population:20221106
MX-PUE,2010,6035000,OEF:WB:subnational-population:20221106
MX-PUE,2011,6108000,OEF:WB:subnational-population:20221106
MX-PUE,2012,6179000,OEF:WB:subnational-population:20221106
MX-PUE,2013,6248000,OEF:WB:subnational-population:20221106
MX-PUE,2014,6314000,OEF:WB:subnational-population:20221106
MX-PUE,2015,6379000,OEF:WB:subnational-population:20221106
MX-PUE,2016,6443000,OEF:WB:subnational-population:20221106
MX-ROO,2000,925000,OEF:WB:subnational-population:20221106
MX-ROO,2001,972000,OEF:WB:subnational-population:20221106
MX-ROO,2002,1020000,OEF:WB:subnational-population:20221106
MX-ROO,2003,1070000,OEF:WB:subnational-population:20221106
MX-ROO,2004,1123000,OEF:WB:subnational-population:20221106
MX-ROO,2005,1180000,OEF:WB:subnational-population:20221106
MX-ROO,2006,1224000,OEF:WB:subnational-population:20221106
MX-ROO,2007,1262000,OEF:WB:subnational-population:20221106
MX-ROO,2008,1302000,OEF:WB:subnational-population:20221106
MX-ROO,2009,1344000,OEF:WB:subnational-population:20221106
MX-ROO,2010,1385000,OEF:WB:subnational-population:20221106
MX-ROO,2011,1428000,OEF:WB:subnational-population:20221106
MX-ROO,2012,1471000,OEF:WB:subnational-population:20221106
MX-ROO,2013,1514000,OEF:WB:subnational-population:20221106
MX-ROO,2014,1558000,OEF:WB:subnational-population:20221106
MX-ROO,2015,1602000,OEF:WB:subnational-population:20221106
MX-ROO,2016,1648000,OEF:WB:subnational-population:20221106
MX-TAB,2000,1973000,OEF:WB:subnational-population:20221106
MX-TAB,2001,1997000,OEF:WB:subnational-population:20221106
MX-TAB,2002,2020000,OEF:WB:subnational-population:20221106
MX-TAB,2003,2042000,OEF:WB:subnational-population:20221106
MX-TAB,2004,2065000,OEF:WB:subnational-population:20221106
MX-TAB,2005,2091000,OEF:WB:subnational-population:20221106
MX-TAB,2006,2133000,OEF:WB:subnational-population:20221106
MX-TAB,2007,2182000,OEF:WB:subnational-population:20221106
MX-TAB,2008,2234000,OEF:WB:subnational-population:20221106
MX-TAB,2009,2286000,OEF:WB:subnational-population:20221106
MX-TAB,2010,2339000,OEF:WB:subnational-population:20221106
MX-TAB,2011,2391000,OEF:WB:subnational-population:20221106
MX-TAB,2012,2443000,OEF:WB:subnational-population:20221106
MX-TAB,2013,2495000,OEF:WB:subnational-population:20221106
MX-TAB,2014,2547000,OEF:WB:subnational-population:20221106
MX-TAB,2015,2599000,OEF:WB:subnational-population:20221106
MX-TAB,2016,2651000,OEF:WB:subnational-population:20221106
MX-SIN,2000,2642000,OEF:WB:subnational-population:20221106
MX-SIN,2001,2663000,OEF:WB:subnational-population:20221106
MX-SIN,2002,2683000,OEF:WB:subnational-population:20221106
MX-SIN,2003,2701000,OEF:WB:subnational-population:20221106
MX-SIN,2004,2722000,OEF:WB:subnational-population:20221106
MX-SIN,2005,2744000,OEF:WB:subnational-population:20221106
MX-SIN,2006,2771000,OEF:WB:subnational-population:20221106
MX-SIN,2007,2800000,OEF:WB:subnational-population:20221106
MX-SIN,2008,2830000,OEF:WB:subnational-population:20221106
MX-SIN,2009,2861000,OEF:WB:subnational-population:20221106
MX-SIN,2010,2890000,OEF:WB:subnational-population:20221106
MX-SIN,2011,2917000,OEF:WB:subnational-population:20221106
MX-SIN,2012,2944000,OEF:WB:subnational-population:20221106
MX-SIN,2013,2969000,OEF:WB:subnational-population:20221106
MX-SIN,2014,2993000,OEF:WB:subnational-population:20221106
MX-SIN,2015,3016000,OEF:WB:subnational-population:20221106
MX-SIN,2016,3038000,OEF:WB:subnational-population:20221106
MX-TLA,2000,1008000,OEF:WB:subnational-population:20221106
MX-TLA,2001,1029000,OEF:WB:subnational-population:20221106
MX-TLA,2002,1051000,OEF:WB:subnational-population:20221106
MX-TLA,2003,1073000,OEF:WB:subnational-population:20221106
MX-TLA,2004,1095000,OEF:WB:subnational-population:20221106
MX-TLA,2005,1119000,OEF:WB:subnational-population:20221106
MX-TLA,2006,1140000,OEF:WB:subnational-population:20221106
MX-TLA,2007,1160000,OEF:WB:subnational-population:20221106
MX-TLA,2008,1181000,OEF:WB:subnational-population:20221106
MX-TLA,2009,1201000,OEF:WB:subnational-population:20221106
MX-TLA,2010,1222000,OEF:WB:subnational-population:20221106
MX-TLA,2011,1242000,OEF:WB:subnational-population:20221106
MX-TLA,2012,1262000,OEF:WB:subnational-population:20221106
MX-TLA,2013,1281000,OEF:WB:subnational-population:20221106
MX-TLA,2014,1300000,OEF:WB:subnational-population:20221106
MX-TLA,2015,1319000,OEF:WB:subnational-population:20221106
MX-TLA,2016,1338000,OEF:WB:subnational-population:20221106
MD-BS,2000,30000,OEF:WB:subnational-population:20221106
MD-BS,2001,30000,OEF:WB:subnational-population:20221106
MD-BS,2002,30000,OEF:WB:subnational-population:20221106
MD-BS,2003,30000,OEF:WB:subnational-population:20221106
MD-BS,2004,30000,OEF:WB:subnational-population:20221106
MD-BS,2005,30000,OEF:WB:subnational-population:20221106
MD-BS,2006,30000,OEF:WB:subnational-population:20221106
MD-BS,2007,30000,OEF:WB:subnational-population:20221106
MD-BS,2008,30000,OEF:WB:subnational-population:20221106
MD-BS,2009,29000,OEF:WB:subnational-population:20221106
MD-BS,2010,29000,OEF:WB:subnational-population:20221106
MD-BS,2011,29000,OEF:WB:subnational-population:20221106
MD-BS,2012,29000,OEF:WB:subnational-population:20221106
MD-BS,2013,29000,OEF:WB:subnational-population:20221106
MD-BS,2014,29000,OEF:WB:subnational-population:20221106
MD-BS,2015,28000,OEF:WB:subnational-population:20221106
MD-BS,2016,28000,OEF:WB:subnational-population:20221106
MD-CA,2000,129000,OEF:WB:subnational-population:20221106
MD-CA,2001,128000,OEF:WB:subnational-population:20221106
MD-CA,2002,128000,OEF:WB:subnational-population:20221106
MD-CA,2003,127000,OEF:WB:subnational-population:20221106
MD-CA,2004,126000,OEF:WB:subnational-population:20221106
MD-CA,2005,126000,OEF:WB:subnational-population:20221106
MD-CA,2006,125000,OEF:WB:subnational-population:20221106
MD-CA,2007,124000,OEF:WB:subnational-population:20221106
MD-CA,2008,124000,OEF:WB:subnational-population:20221106
MD-CA,2009,124000,OEF:WB:subnational-population:20221106
MD-CA,2010,125000,OEF:WB:subnational-population:20221106
MD-CA,2011,125000,OEF:WB:subnational-population:20221106
MD-CA,2012,125000,OEF:WB:subnational-population:20221106
MD-CA,2013,125000,OEF:WB:subnational-population:20221106
MD-CA,2014,125000,OEF:WB:subnational-population:20221106
MD-CA,2015,125000,OEF:WB:subnational-population:20221106
MD-CA,2016,125000,OEF:WB:subnational-population:20221106
MD-CR,2000,73000,OEF:WB:subnational-population:20221106
MD-CR,2001,73000,OEF:WB:subnational-population:20221106
MD-CR,2002,73000,OEF:WB:subnational-population:20221106
MD-CR,2003,73000,OEF:WB:subnational-population:20221106
MD-CR,2004,73000,OEF:WB:subnational-population:20221106
MD-CR,2005,73000,OEF:WB:subnational-population:20221106
MD-CR,2006,73000,OEF:WB:subnational-population:20221106
MD-CR,2007,73000,OEF:WB:subnational-population:20221106
MD-CR,2008,73000,OEF:WB:subnational-population:20221106
MD-CR,2009,73000,OEF:WB:subnational-population:20221106
MD-CR,2010,73000,OEF:WB:subnational-population:20221106
MD-CR,2011,73000,OEF:WB:subnational-population:20221106
MD-CR,2012,73000,OEF:WB:subnational-population:20221106
MD-CR,2013,74000,OEF:WB:subnational-population:20221106
MD-CR,2014,74000,OEF:WB:subnational-population:20221106
MD-CR,2015,74000,OEF:WB:subnational-population:20221106
MD-CR,2016,74000,OEF:WB:subnational-population:20221106
MD-DR,2000,98000,OEF:WB:subnational-population:20221106
MD-DR,2001,97000,OEF:WB:subnational-population:20221106
MD-DR,2002,96000,OEF:WB:subnational-population:20221106
MD-DR,2003,95000,OEF:WB:subnational-population:20221106
MD-DR,2004,94000,OEF:WB:subnational-population:20221106
MD-DR,2005,94000,OEF:WB:subnational-population:20221106
MD-DR,2006,93000,OEF:WB:subnational-population:20221106
MD-DR,2007,92000,OEF:WB:subnational-population:20221106
MD-DR,2008,91000,OEF:WB:subnational-population:20221106
MD-DR,2009,91000,OEF:WB:subnational-population:20221106
MD-DR,2010,90000,OEF:WB:subnational-population:20221106
MD-DR,2011,90000,OEF:WB:subnational-population:20221106
MD-DR,2012,89000,OEF:WB:subnational-population:20221106
MD-DR,2013,89000,OEF:WB:subnational-population:20221106
MD-DR,2014,88000,OEF:WB:subnational-population:20221106
MD-DR,2015,88000,OEF:WB:subnational-population:20221106
MD-DR,2016,87000,OEF:WB:subnational-population:20221106
MD-ED,2000,87000,OEF:WB:subnational-population:20221106
MD-ED,2001,87000,OEF:WB:subnational-population:20221106
MD-ED,2002,87000,OEF:WB:subnational-population:20221106
MD-ED,2003,86000,OEF:WB:subnational-population:20221106
MD-ED,2004,86000,OEF:WB:subnational-population:20221106
MD-ED,2005,85000,OEF:WB:subnational-population:20221106
MD-ED,2006,85000,OEF:WB:subnational-population:20221106
MD-ED,2007,84000,OEF:WB:subnational-population:20221106
MD-ED,2008,84000,OEF:WB:subnational-population:20221106
MD-ED,2009,83000,OEF:WB:subnational-population:20221106
MD-ED,2010,83000,OEF:WB:subnational-population:20221106
MD-ED,2011,83000,OEF:WB:subnational-population:20221106
MD-ED,2012,82000,OEF:WB:subnational-population:20221106
MD-ED,2013,82000,OEF:WB:subnational-population:20221106
MD-ED,2014,81000,OEF:WB:subnational-population:20221106
MD-ED,2015,81000,OEF:WB:subnational-population:20221106
MD-ED,2016,80000,OEF:WB:subnational-population:20221106
MD-FL,2000,95000,OEF:WB:subnational-population:20221106
MD-FL,2001,95000,OEF:WB:subnational-population:20221106
MD-FL,2002,94000,OEF:WB:subnational-population:20221106
MD-FL,2003,94000,OEF:WB:subnational-population:20221106
MD-FL,2004,93000,OEF:WB:subnational-population:20221106
MD-FL,2005,93000,OEF:WB:subnational-population:20221106
MD-FL,2006,92000,OEF:WB:subnational-population:20221106
MD-FL,2007,92000,OEF:WB:subnational-population:20221106
MD-FL,2008,91000,OEF:WB:subnational-population:20221106
MD-FL,2009,91000,OEF:WB:subnational-population:20221106
MD-FL,2010,90000,OEF:WB:subnational-population:20221106
MD-FL,2011,90000,OEF:WB:subnational-population:20221106
MD-FL,2012,89000,OEF:WB:subnational-population:20221106
MD-FL,2013,89000,OEF:WB:subnational-population:20221106
MD-FL,2014,88000,OEF:WB:subnational-population:20221106
MD-FL,2015,88000,OEF:WB:subnational-population:20221106
MD-FL,2016,87000,OEF:WB:subnational-population:20221106
MD-GL,2000,66000,OEF:WB:subnational-population:20221106
MD-GL,2001,65000,OEF:WB:subnational-population:20221106
MD-GL,2002,65000,OEF:WB:subnational-population:20221106
MD-GL,2003,64000,OEF:WB:subnational-population:20221106
MD-GL,2004,64000,OEF:WB:subnational-population:20221106
MD-GL,2005,64000,OEF:WB:subnational-population:20221106
MD-GL,2006,64000,OEF:WB:subnational-population:20221106
MD-GL,2007,63000,OEF:WB:subnational-population:20221106
MD-GL,2008,63000,OEF:WB:subnational-population:20221106
MD-GL,2009,62000,OEF:WB:subnational-population:20221106
MD-GL,2010,62000,OEF:WB:subnational-population:20221106
MD-GL,2011,62000,OEF:WB:subnational-population:20221106
MD-GL,2012,61000,OEF:WB:subnational-population:20221106
MD-GL,2013,61000,OEF:WB:subnational-population:20221106
MD-GL,2014,60000,OEF:WB:subnational-population:20221106
MD-GL,2015,60000,OEF:WB:subnational-population:20221106
MD-GL,2016,59000,OEF:WB:subnational-population:20221106
MD-IA,2000,92000,OEF:WB:subnational-population:20221106
MD-IA,2001,93000,OEF:WB:subnational-population:20221106
MD-IA,2002,94000,OEF:WB:subnational-population:20221106
MD-IA,2003,95000,OEF:WB:subnational-population:20221106
MD-IA,2004,95000,OEF:WB:subnational-population:20221106
MD-IA,2005,96000,OEF:WB:subnational-population:20221106
MD-IA,2006,97000,OEF:WB:subnational-population:20221106
MD-IA,2007,98000,OEF:WB:subnational-population:20221106
MD-IA,2008,98000,OEF:WB:subnational-population:20221106
MD-IA,2009,98000,OEF:WB:subnational-population:20221106
MD-IA,2010,99000,OEF:WB:subnational-population:20221106
MD-IA,2011,99000,OEF:WB:subnational-population:20221106
MD-IA,2012,100000,OEF:WB:subnational-population:20221106
MD-IA,2013,100000,OEF:WB:subnational-population:20221106
MD-IA,2014,101000,OEF:WB:subnational-population:20221106
MD-IA,2015,101000,OEF:WB:subnational-population:20221106
MD-IA,2016,102000,OEF:WB:subnational-population:20221106
MD-NI,2000,71000,OEF:WB:subnational-population:20221106
MD-NI,2001,70000,OEF:WB:subnational-population:20221106
MD-NI,2002,70000,OEF:WB:subnational-population:20221106
MD-NI,2003,69000,OEF:WB:subnational-population:20221106
MD-NI,2004,69000,OEF:WB:subnational-population:20221106
MD-NI,2005,69000,OEF:WB:subnational-population:20221106
MD-NI,2006,68000,OEF:WB:subnational-population:20221106
MD-NI,2007,68000,OEF:WB:subnational-population:20221106
MD-NI,2008,67000,OEF:WB:subnational-population:20221106
MD-NI,2009,67000,OEF:WB:subnational-population:20221106
MD-NI,2010,67000,OEF:WB:subnational-population:20221106
MD-NI,2011,67000,OEF:WB:subnational-population:20221106
MD-NI,2012,66000,OEF:WB:subnational-population:20221106
MD-NI,2013,66000,OEF:WB:subnational-population:20221106
MD-NI,2014,66000,OEF:WB:subnational-population:20221106
