actor_id,type,name,is_part_of,is_owned_by,datasource_id
US LJK:EPA_1013682,site,Clear Creek Resource Partners,US LJK,,EPA_GHGRP:2021
US-LA:EPA_1003475,site,Clear Lake Amine Plant,US-LA,,EPA_GHGRP:2021
US PAS:EPA_1000503,site,Clear Lake Cogeneration,US PAS,,EPA_GHGRP:2021
US NVS:EPA_1004277,site,"Clearwater Paper Las Vegas, LLC",US NVS,,EPA_GHGRP:2021
US SEY:EPA_1010974,site,"Clearwater Paper Shelby, LLC",US SEY,,EPA_GHGRP:2021
US TNS:EPA_1000667,site,Cleary Flood,US TNS,,EPA_GHGRP:2021
US JTX:EPA_1004281,site,Cleburne Compressor Station,US JTX,,EPA_GHGRP:2021
US CBN:EPA_1005649,site,Cleburne Compressor Station,US CBN,,EPA_GHGRP:2021
US PVE:EPA_1004664,site,Cleco Power T&D,US PVE,,EPA_GHGRP:2021
US EE8:EPA_1010132,site,Clementine Mine,US EE8,,EPA_GHGRP:2021
US IUH:EPA_1011634,site,Clendenin Compressor Station,US IUH,,EPA_GHGRP:2021
US CLE:EPA_1004016,site,Cleveland Clinic,US CLE,,EPA_GHGRP:2021
US GOF:EPA_1000565,site,Cleveland County Generating Facility,US GOF,,EPA_GHGRP:2021
US BNB:EPA_1003962,site,Cleveland-Cliffs Burns Harbor LLC,US BNB,,EPA_GHGRP:2021
US CLE:EPA_1007177,site,Cleveland-Cliffs Cleveland Works LLC,US CLE,,EPA_GHGRP:2021
US CMH:EPA_1006951,site,Cleveland-Cliffs Columbus LLC,US CMH,,EPA_GHGRP:2021
US VGI:EPA_1003669,site,Cleveland-Cliffs Minorca Mine,US VGI,,EPA_GHGRP:2021
US QJU:EPA_1005025,site,Cleveland-Cliffs Monessen Coke LLC,US QJU,,EPA_GHGRP:2021
US BLF:EPA_1010125,site,Cleveland-Cliffs Princeton Coal,US BLF,,EPA_GHGRP:2021
US RQP:EPA_1000214,site,Cleveland-Cliffs Steel Corporation,US RQP,,EPA_GHGRP:2021
US CSC:EPA_1003417,site,Cleveland-Cliffs Steel Corporation,US CSC,,EPA_GHGRP:2021
US MFD:EPA_1006530,site,Cleveland-Cliffs Steel Corporation - Mansfield Works,US MFD,,EPA_GHGRP:2021
US MWO:EPA_1000274,site,Cleveland-Cliffs Steel Corporation - Middletown Works,US MWO,,EPA_GHGRP:2021
US ZZV:EPA_1003418,site,Cleveland-Cliffs Steel Corporation - Zanesville Works,US ZZV,,EPA_GHGRP:2021
US BTP:EPA_1002903,site,Cleveland-Cliffs Steel Corporation /BUTLER WORKS,US BTP,,EPA_GHGRP:2021
US ECH:EPA_1000156,site,Cleveland-Cliffs Steel LLC,US ECH,,EPA_GHGRP:2021
US ECH:EPA_1000588,site,Cleveland-Cliffs Steel LLC,US ECH,,EPA_GHGRP:2021
US QQX:EPA_1004215,site,Cleveland-Cliffs Steelton LLC,US QQX,,EPA_GHGRP:2021
US NC3:EPA_1003581,site,Cleveland-Cliffs Tek Inc. and Cleveland-Cliffs Kote Inc.,US NC3,,EPA_GHGRP:2021
US WRN:EPA_1003380,site,Cleveland-Cliffs Warren,US WRN,,EPA_GHGRP:2021
US WET:EPA_1000260,site,Cleveland-Cliffs Weirton LLC,US WET,,EPA_GHGRP:2021
US ACN:EPA_1000832,site,Cliffside,US ACN,,EPA_GHGRP:2021
US AMA:EPA_1010750,site,Cliffside Crude Helium Enrichment Unit,US AMA,,EPA_GHGRP:2021
US-KS:EPA_1004265,site,Clifton Station,US-KS,,EPA_GHGRP:2021
US MDN:EPA_1001531,site,Clifty Creek,US MDN,,EPA_GHGRP:2021
US QVD:EPA_1007359,site,Clinch River,US QVD,,EPA_GHGRP:2021
US JAN:EPA_1012381,site,Clinton,US JAN,,EPA_GHGRP:2021
US GVK:EPA_1005462,site,Closed City of Gloversville Landfill,US GVK,,EPA_GHGRP:2021
US RIL:EPA_1003022,site,Clough Compressor Station,US RIL,,EPA_GHGRP:2021
US CAG:EPA_1013696,site,Clover Flat Landfill,US CAG,,EPA_GHGRP:2021
US-VA:EPA_1001093,site,Clover Power Station,US-VA,,EPA_GHGRP:2021
US CYB:EPA_1013705,site,Clyde,US CYB,,EPA_GHGRP:2021
US UND:EPA_1007429,site,Coal Creek,US UND,,EPA_GHGRP:2021
US-WV:EPA_1004441,site,"Coal River Mining, LLC",US-WV,,EPA_GHGRP:2021
US CG2:EPA_1004593,site,Coalgate/Tupelo/Stonewall Gas Plant,US CG2,,EPA_GHGRP:2021
US CLG:EPA_1004046,site,Coalinga,US CLG,,EPA_GHGRP:2021
US CLG:EPA_1007204,site,Coalinga Cogeneration Facility,US CLG,,EPA_GHGRP:2021
US SJB:EPA_1012146,site,Coastal Basin Gathering & Boosting - Chevron USA Inc.,US SJB,,EPA_GHGRP:2021
US KNV:EPA_1000227,site,Coastal Carolina Clean Power LLC,US KNV,,EPA_GHGRP:2021
US EWN:EPA_1003035,site,Coastal Regional Solid Waste Management Authority,US EWN,,EPA_GHGRP:2021
US IUH:EPA_1007775,site,Cobb Dewpoint Control Plant,US IUH,,EPA_GHGRP:2021
US LNN:EPA_1005275,site,Cobra Pipeline Company,US LNN,,EPA_GHGRP:2021
US JNU:EPA_1007526,site,Coeur Alaska Inc Kensington Gold Mine,US JNU,,EPA_GHGRP:2021
US C5N:EPA_1006889,site,Coffeen,US C5N,,EPA_GHGRP:2021
US-OK:EPA_1006475,site,Coffey,US-OK,,EPA_GHGRP:2021
US CFV:EPA_1012981,site,Coffeyville Municipal Light and Power Generating Facility No. 2,US CFV,,EPA_GHGRP:2021
US CFV:EPA_1004381,site,"Coffeyville Resources Refining & Marketing, LLC",US CFV,,EPA_GHGRP:2021
US CVL:EPA_1011083,site,Coffin Butte Resource Project,US CVL,,EPA_GHGRP:2021
US-OK:EPA_1008724,site,Cogar Compressor Station,US-OK,,EPA_GHGRP:2021
US LDJ:EPA_1009583,site,"Cogen Technologies Linden Venture, L.P.",US LDJ,,EPA_GHGRP:2021
US DAL:EPA_1013311,site,Cogent Midstream WesTex 430 Permian G&B,US DAL,,EPA_GHGRP:2021
US TSC:EPA_1007829,site,Colbert,US TSC,,EPA_GHGRP:2021
US CWA:EPA_1012000,site,Coldwater Peaking Plant,US CWA,,EPA_GHGRP:2021
US CKP:EPA_1010662,site,Cole Compressor Station,US CKP,,EPA_GHGRP:2021
US HZZ:EPA_1001599,site,Coleman,US HZZ,,EPA_GHGRP:2021
US FMN:EPA_1009435,site,"Coleman Oil & Gas, Inc. 022 San Juan Basin Province",US FMN,,EPA_GHGRP:2021
US-OH:EPA_1013702,site,Colerain,US-OH,,EPA_GHGRP:2021
US-TX:EPA_1001038,site,Coleto Creek,US-TX,,EPA_GHGRP:2021
US MAF:EPA_1014384,site,Colgate Energy,US MAF,,EPA_GHGRP:2021
US MAF:EPA_1013952,site,Collegiate Midstream LLC,US MAF,,EPA_GHGRP:2021
US WLM:EPA_1007326,site,Colonial Gas Company,US WLM,,EPA_GHGRP:2021
US WHT:EPA_1000483,site,Colorado Bend I,US WHT,,EPA_GHGRP:2021
US WHT:EPA_1013024,site,Colorado Bend II,US WHT,,EPA_GHGRP:2021
US COS:EPA_1008019,site,Colorado Springs Landfill,US COS,,EPA_GHGRP:2021
US COS:EPA_1010253,site,Colorado Springs Utilities - Transmission and Distribution System,US COS,,EPA_GHGRP:2021
US NPD:EPA_1005378,site,Colors and Effects USA LLC,US NPD,,EPA_GHGRP:2021
US CS8:EPA_1001020,site,Colstrip,US CS8,,EPA_GHGRP:2021
US HOU:EPA_1012607,site,Colt - Bend Arch Basin 425,US HOU,,EPA_GHGRP:2021
US HOU:EPA_1012672,site,Colt - Fort Worth Syncline 420,US HOU,,EPA_GHGRP:2021
US COU:EPA_1000709,site,Columbia,US COU,,EPA_GHGRP:2021
US PDF:EPA_1001186,site,Columbia,US PDF,,EPA_GHGRP:2021
US COU:EPA_1000820,site,Columbia Energy Center (MO),US COU,,EPA_GHGRP:2021
US GAT:EPA_1006999,site,Columbia Energy Center (SC),US GAT,,EPA_GHGRP:2021
US IUH:EPA_1013968,site,Columbia Gas Transmission - Elk River Compressor Station,US IUH,,EPA_GHGRP:2021
US-WV:EPA_1013941,site,Columbia Gas Transmission - Mount Olive,US-WV,,EPA_GHGRP:2021
US-WV:EPA_1013965,site,Columbia Gas Transmission - White Oak Compressor Station,US-WV,,EPA_GHGRP:2021
US-WV:EPA_1013321,site,Columbia Gas Transmission LLC - Lone Oak Compressor Station,US-WV,,EPA_GHGRP:2021
US OAH:EPA_1013320,site,Columbia Gas Transmission LLC - Oak Hill Compressor Station,US OAH,,EPA_GHGRP:2021
US BCM:EPA_1007362,site,Columbia Gas Transmission LLC Bruceton Mills CS,US BCM,,EPA_GHGRP:2021
US-WV:EPA_1004032,site,Columbia Gas Transmission LLC CLEVELAND 6C4330,US-WV,,EPA_GHGRP:2021
US GZ2:EPA_1011636,site,Columbia Gas Transmission LLC Glenville Compressor Station,US GZ2,,EPA_GHGRP:2021
US KVA:EPA_1004356,site,Columbia Gas Transmission LLC Kenova CS,US KVA,,EPA_GHGRP:2021
US-WV:EPA_1004357,site,Columbia Gas Transmission LLC Lost River CS,US-WV,,EPA_GHGRP:2021
US-WV:EPA_1012697,site,Columbia Gas Transmission LLC Seneca CS,US-WV,,EPA_GHGRP:2021
US-WV:EPA_1013642,site,Columbia Gas Transmission LLC- Sherwood Compressor Station,US-WV,,EPA_GHGRP:2021
US-OH:EPA_1013312,site,"Columbia Gas Transmission, LLC-Summerfield Compressor Station",US-OH,,EPA_GHGRP:2021
US SRS:EPA_1013927,site,Columbia Gas Transmission-Strasburg Compressor Station,US SRS,,EPA_GHGRP:2021
US MEL:EPA_1007361,site,Columbia Gas of Kentucky,US MEL,,EPA_GHGRP:2021
US MEL:EPA_1003942,site,Columbia Gas of Ohio,US MEL,,EPA_GHGRP:2021
US MEL:EPA_1003839,site,Columbia Gas of Pennsylvania,US MEL,,EPA_GHGRP:2021
US MEL:EPA_1007304,site,Columbia Gas of Virginia,US MEL,,EPA_GHGRP:2021
US TIO:EPA_1013604,site,Columbia Gulf Transmission - Cane Ridge CS,US TIO,,EPA_GHGRP:2021
US WYU:EPA_1013599,site,Columbia Gulf Transmission - Clifton Junction CS,US WYU,,EPA_GHGRP:2021
US SU4:EPA_1013607,site,Columbia Gulf Transmission - Goodluck CS,US SU4,,EPA_GHGRP:2021
US GYO:EPA_1013589,site,Columbia Gulf Transmission - Grayson CS,US GYO,,EPA_GHGRP:2021
US-MS:EPA_1013600,site,Columbia Gulf Transmission - Holcomb CS,US-MS,,EPA_GHGRP:2021
US JEN:EPA_1014347,site,"Columbia Gulf Transmission - Lake Arthur Compressor Station (Jennings, LA)",US JEN,,EPA_GHGRP:2021
US MHR:EPA_1013594,site,Columbia Gulf Transmission - Morehead CS,US MHR,,EPA_GHGRP:2021
US NAM:EPA_1013603,site,Columbia Gulf Transmission - New Albany CS,US NAM,,EPA_GHGRP:2021
US-KY:EPA_1013608,site,Columbia Gulf Transmission - Paint Lick,US-KY,,EPA_GHGRP:2021
US-LA:EPA_1012685,site,Columbia Gulf Transmission LLC Alexandria CS,US-LA,,EPA_GHGRP:2021
US ASO:EPA_1012920,site,Columbus Compressor Station,US ASO,,EPA_GHGRP:2021
US HOU:EPA_1013414,site,"Columbus Energy 220 Gulf Coast Basin (LA,TX)",US HOU,,EPA_GHGRP:2021
US HOU:EPA_1013415,site,"Columbus Energy 220 Gulf Coast Basin (LA,TX) GB",US HOU,,EPA_GHGRP:2021
US CSG:EPA_1003863,site,Columbus Pine Grove MSWLF,US CSG,,EPA_GHGRP:2021
US C3V:EPA_1001204,site,Colver Green Energy,US C3V,,EPA_GHGRP:2021
US OT2:EPA_1010027,site,ComEd,US OT2,,EPA_GHGRP:2021
US PUB:EPA_1001462,site,Comanche (470),US PUB,,EPA_GHGRP:2021
US LAW:EPA_1001191,site,Comanche (8059),US LAW,,EPA_GHGRP:2021
US XDM:EPA_1000078,site,"Combined Locks Energy Center, LLC",US XDM,,EPA_GHGRP:2021
US OMF:EPA_1003326,site,Comfort Compressor Station,US OMF,,EPA_GHGRP:2021
US SH7:EPA_1011447,site,Comfort Lake,US SH7,,EPA_GHGRP:2021
US NUH:EPA_1007538,site,Commonwealth Chesapeake,US NUH,,EPA_GHGRP:2021
US LWD:EPA_1006045,site,Commonwealth Rolled Products,US LWD,,EPA_GHGRP:2021
US OGD:EPA_1009764,site,Compass Minerals Ogden Inc,US OGD,,EPA_GHGRP:2021
US TUL:EPA_1011194,site,"Compass Production Partners, LP - Arkla Basin #230",US TUL,,EPA_GHGRP:2021
US TUL:EPA_1012534,site,"Compass Production Partners, LP - Arkla Basin #230 Gathering & Boosting",US TUL,,EPA_GHGRP:2021
US DDX:EPA_1011193,site,"Compass Production Partners, LP - East Texas Basin #260",US DDX,,EPA_GHGRP:2021
US TUL:EPA_1008959,site,"Compass Production Partners, LP - Permian Basin #430",US TUL,,EPA_GHGRP:2021
US EEZ:EPA_1002406,site,Compressor Station 601,US EEZ,,EPA_GHGRP:2021
US FIX:EPA_1009907,site,"Comstock Oil & Gas, LLC",US FIX,,EPA_GHGRP:2021
US FIX:EPA_1009890,site,"Comstock Oil & Gas-LA, LLC",US FIX,,EPA_GHGRP:2021
US FIX:EPA_1009906,site,"Comstock Resources, Inc. - Basin 220",US FIX,,EPA_GHGRP:2021
US FIX:EPA_1010548,site,"Comstock Resources, Inc. - Basin 430",US FIX,,EPA_GHGRP:2021
US MIC:EPA_1006896,site,ConAgra Foods Inc.,US MIC,,EPA_GHGRP:2021
US HEU:EPA_1006937,site,ConAgra Foods Inc.,US HEU,,EPA_GHGRP:2021
US NPR:EPA_1002227,site,ConAgra Foods Inc.,US NPR,,EPA_GHGRP:2021
US OKQ:EPA_1006445,site,ConAgra Foods Inc.,US OKQ,,EPA_GHGRP:2021
US DHX:EPA_1000608,site,ConAgra Foods Lamb Weston Delhi,US DHX,,EPA_GHGRP:2021
US RUS:EPA_1013721,site,Conagra - Russellville,US RUS,,EPA_GHGRP:2021
US WAF:EPA_1001086,site,Concord,US WAF,,EPA_GHGRP:2021
US NFQ:EPA_1000877,site,Conemaugh,US NFQ,,EPA_GHGRP:2021
US OIP:EPA_1000845,site,Conesville,US OIP,,EPA_GHGRP:2021
US DEN:EPA_1013226,site,Confluence DJ LLC 540 Denver Basin,US DEN,,EPA_GHGRP:2021
US DQU:EPA_1007414,site,Conn Creek Compressor Station,US DQU,,EPA_GHGRP:2021
US EHT:EPA_1007569,site,Connecticut Natural Gas Company,US EHT,,EPA_GHGRP:2021
US DET:EPA_1000673,site,Conners Creek,US DET,,EPA_GHGRP:2021
US ANC:EPA_1004722,site,ConocoPhillips Alaska Inc - ALP,US ANC,,EPA_GHGRP:2021
US-AK:EPA_1005789,site,ConocoPhillips Alaska Inc - KRU CPF1,US-AK,,EPA_GHGRP:2021
US-AK:EPA_1004422,site,ConocoPhillips Alaska Inc - KRU CPF2,US-AK,,EPA_GHGRP:2021
US-AK:EPA_1004998,site,ConocoPhillips Alaska Inc - KRU CPF3,US-AK,,EPA_GHGRP:2021
US-AK:EPA_1005001,site,ConocoPhillips Alaska Inc - KRU STP,US-AK,,EPA_GHGRP:2021
US ANC:EPA_1008111,site,ConocoPhillips Alaska Inc - KRU-ALP Fields,US ANC,,EPA_GHGRP:2021
US HOU:EPA_1007475,site,ConocoPhillips Anadarko (360),US HOU,,EPA_GHGRP:2021
US HOU:EPA_1007487,site,"ConocoPhillips East Texas Basin, AAPG 260",US HOU,,EPA_GHGRP:2021
US HOU:EPA_1012157,site,"ConocoPhillips Gulf Coast Basin 220, Gathering and Boosting",US HOU,,EPA_GHGRP:2021
US HOU:EPA_1007485,site,"ConocoPhillips Gulf Coast Basin 220, Production",US HOU,,EPA_GHGRP:2021
US HOU:EPA_1007479,site,ConocoPhillips Permian (430),US HOU,,EPA_GHGRP:2021
US HOU:EPA_1012230,site,"ConocoPhillips Permian Basin 430, Gathering and Boosting",US HOU,,EPA_GHGRP:2021
US HOU:EPA_1007481,site,ConocoPhillips' Uinta (575),US HOU,,EPA_GHGRP:2021
US HOU:EPA_1007482,site,ConocoPhillips' Williston (395),US HOU,,EPA_GHGRP:2021
US HOU:EPA_1012301,site,"ConocoPhillips' Williston, Gathering & Boosting (395)",US HOU,,EPA_GHGRP:2021
US CXO:EPA_1007575,site,Conroe 6 Landfill,US CXO,,EPA_GHGRP:2021
US CXO:EPA_1013093,site,Conroe Gas Processing Plant,US CXO,,EPA_GHGRP:2021
US OVO:EPA_1010549,site,Consolidated Grain and Barge,US OVO,,EPA_GHGRP:2021
US-PA:EPA_1013849,site,Constellation Compressor Station,US-PA,,EPA_GHGRP:2021
US RWW:EPA_1007193,site,"Constellium Rolled Products Ravenswood, LLC",US RWW,,EPA_GHGRP:2021
US-LA:EPA_1001779,site,"Constitution Spar, Green Canyon 680 Platform",US-LA,,EPA_GHGRP:2021
US JXN:EPA_1009855,site,Consumers Energy - Electric Asset Management,US JXN,,EPA_GHGRP:2021
US AAK:EPA_1007535,site,Consumers Energy - Ray Compressor Station,US AAK,,EPA_GHGRP:2021
US JXN:EPA_1004527,site,Consumers Energy Company,US JXN,,EPA_GHGRP:2021
US M2R:EPA_1010980,site,Consumers Energy Muskegon River Compressor Station,US M2R,,EPA_GHGRP:2021
US OKC:EPA_1013580,site,Contango Basin 360,US OKC,,EPA_GHGRP:2021
US HOU:EPA_1014412,site,Contango Basin 430,US HOU,,EPA_GHGRP:2021
US HOU:EPA_1014413,site,Contango Basin 530,US HOU,,EPA_GHGRP:2021
US TUL:EPA_1007483,site,Contango Resources' Wind River (530),US TUL,,EPA_GHGRP:2021
US-WY:EPA_1002265,site,ContangoResources_LOST CABIN,US-WY,,EPA_GHGRP:2021
US KCB:EPA_1002186,site,"Continental Buchanan, LLC.",US KCB,,EPA_GHGRP:2021
US PMR:EPA_1010215,site,Continental Casting LLC,US PMR,,EPA_GHGRP:2021
US ZCP:EPA_1012424,site,"Continental Dairy Facilities, LLC",US ZCP,,EPA_GHGRP:2021
US PLT:EPA_1002012,site,"Continental Palatka, LLC.",US PLT,,EPA_GHGRP:2021
US VKY:EPA_1006449,site,"Continental Silver Grove, LLC.",US VKY,,EPA_GHGRP:2021
US ANZ:EPA_1007313,site,Contra Costa Generating Station,US ANZ,,EPA_GHGRP:2021
US AFD:EPA_1009181,site,Converse Central Facility,US AFD,,EPA_GHGRP:2021
US ANC:EPA_1013004,site,Cook Inlet Energy Onshore Gathering and Boosting,US ANC,,EPA_GHGRP:2021
US ANC:EPA_1011231,site,Cook Inlet Energy Onshore Production,US ANC,,EPA_GHGRP:2021
US-AZ:EPA_1007962,site,Coolidge Generating Station,US-AZ,,EPA_GHGRP:2021
US DAG:EPA_1001445,site,Coolwater Generating Station,US DAG,5E2UPK5SW04M13XY7I38,EPA_GHGRP:2021
US DAL:EPA_1003238,site,Cooper Compressor Station,US DAL,,EPA_GHGRP:2021
US GSC:EPA_1007442,site,"Cooper River Partners, LLC",US GSC,,EPA_GHGRP:2021
US-TX:EPA_1002623,site,"Copano Energy Houston Central Plant, TX",US-TX,,EPA_GHGRP:2021
US-TX:EPA_1002624,site,"Copano Field Services/North Texas, Saint Jo Processing Plant Montague, TX",US-TX,,EPA_GHGRP:2021
US SHR:EPA_1004080,site,"Copano Pipelines/Rocky Mountains, Hape 14, WY",US SHR,,EPA_GHGRP:2021
US SHR:EPA_1004306,site,"Copano Pipelines/Rocky Mountains, Rucki 15, WY",US SHR,,EPA_GHGRP:2021
US DZC:EPA_1001092,site,Cope Station,US DZC,,EPA_GHGRP:2021
US ELP:EPA_1000540,site,Copper Station,US ELP,,EPA_GHGRP:2021
US XC2:EPA_1008017,site,Cordillera Energy Partners Anadarko Basin Operations,US XC2,,EPA_GHGRP:2021
US ODV:EPA_1001354,site,Cordova Energy Company,US ODV,,EPA_GHGRP:2021
US CRW:EPA_1012972,site,"Core Appalachia Operating, LLC- Basin 160",US CRW,,EPA_GHGRP:2021
US CRW:EPA_1012976,site,"Core Appalachia Operating, LLC- G&B- Basin 160",US CRW,,EPA_GHGRP:2021
US GYD:EPA_1010117,site,Core Energy Otsego County EOR Operations,US GYD,,EPA_GHGRP:2021
US ITH:EPA_1007232,site,Cornell University Ithaca Campus,US ITH,,EPA_GHGRP:2021
US WG2:EPA_1004570,site,Cornerstone Chemical Company,US WG2,,EPA_GHGRP:2021
US VIN:EPA_1005984,site,"Corning Pharmaceutical Glass, LLC",US VIN,,EPA_GHGRP:2021
US-WV:EPA_1013365,site,Corona Compressor Station,US-WV,,EPA_GHGRP:2021
US-AZ:EPA_1007103,site,Coronado Generating Station,US-AZ,,EPA_GHGRP:2021
US CRP:EPA_1001363,site,Corpus Christi Energy Center,US CRP,,EPA_GHGRP:2021
US GOY:EPA_1013179,site,Corpus Christi Liquefaction,US GOY,,EPA_GHGRP:2021
US CRP:EPA_1012506,site,Corpus Christi Terminal Condensate Splitter,US CRP,,EPA_GHGRP:2021
US HB4:EPA_1002529,site,Corteva Agriscience LLC  Harbor Beach Operations,US HB4,,EPA_GHGRP:2021
US PBG:EPA_1007805,site,Corteva agriscience - Pittsburg Operations,US PBG,,EPA_GHGRP:2021
US LXL:EPA_1006565,site,"Cos-Mar Company, Styrene Monomer Plant",US LXL,5493008MR7TV2T9NX211,EPA_GHGRP:2021
US CPS:EPA_1008999,site,Cosmopolis Pulp Mill,US CPS,,EPA_GHGRP:2021
US-CA:EPA_1000323,site,Cosumnes Power Plant,US-CA,,EPA_GHGRP:2021
US HOU:EPA_1008503,site,Coterra Energy 160A Appalachian (EOA),US HOU,,EPA_GHGRP:2021
US AGG:EPA_1001291,site,Cottage Grove Cogeneration,US AGG,,EPA_GHGRP:2021
US-TX:EPA_1004462,site,Cotton Belt Compressor Station,US-TX,,EPA_GHGRP:2021
US-TX:EPA_1007303,site,Cottonwood Energy Project,US-TX,,EPA_GHGRP:2021
US PHU:EPA_1003011,site,Cottonwood Point Compressor Station,US PHU,,EPA_GHGRP:2021
US-TX:EPA_1013208,site,Cottonwood Substation,US-TX,,EPA_GHGRP:2021
US VEL:EPA_1001729,site,Cottonwood Wash/ West Compressor Station,US VEL,,EPA_GHGRP:2021
US-LA:EPA_1001603,site,Coughlin Power Station,US-LA,,EPA_GHGRP:2021
US OR3:EPA_1014368,site,County Line Processing Plant,US OR3,,EPA_GHGRP:2021
US SNA:EPA_1012110,site,County of Orange - CUF,US SNA,,EPA_GHGRP:2021
US TYT:EPA_1013729,site,Coupland Pump Station,US TYT,,EPA_GHGRP:2021
US GFD:EPA_1011198,site,"Covance Laboratories, Inc.",US GFD,,EPA_GHGRP:2021
US IAG:EPA_1001245,site,Covanta Niagara,US IAG,,EPA_GHGRP:2021
US NRC:EPA_1003200,site,Covanta Stanislaus Inc.,US NRC,,EPA_GHGRP:2021
US TUL:EPA_1004963,site,Covanta WBH,US TUL,,EPA_GHGRP:2021
US CV7:EPA_1003272,site,Cove Compressor Station,US CV7,,EPA_GHGRP:2021
US-AR:EPA_1011755,site,Cove Creek CPF-2,US-AR,,EPA_GHGRP:2021
US-AR:EPA_1003885,site,Cove Creek CPF-3,US-AR,,EPA_GHGRP:2021
US AR5:EPA_1003816,site,Cove Creek CPF-4,US AR5,,EPA_GHGRP:2021
US SAT:EPA_1003439,site,Covel Gardens Recycling and Disposal Facility,US SAT,,EPA_GHGRP:2021
US HPY:EPA_1004621,site,Covestro LLC,US HPY,,EPA_GHGRP:2021
US DAL:EPA_1012774,site,Covey Park Gas,US DAL,,EPA_GHGRP:2021
US DAL:EPA_1011936,site,Covey Park Operating,US DAL,,EPA_GHGRP:2021
US DAL:EPA_1012782,site,Covey Park Resources,US DAL,,EPA_GHGRP:2021
US-NM:EPA_1014396,site,Cowboy CDP,US-NM,,EPA_GHGRP:2021
US C7A:EPA_1008180,site,Cowlitz County Headquarters Landfill,US C7A,,EPA_GHGRP:2021
US C9Y:EPA_1007104,site,Coyanosa Gas Plant,US C9Y,,EPA_GHGRP:2021
US XUL:EPA_1007420,site,Coyote,US XUL,,EPA_GHGRP:2021
US DRO:EPA_1001946,site,Coyote Gulch Treating Plant,US DRO,,EPA_GHGRP:2021
US BDA:EPA_1001119,site,Coyote Springs,US BDA,,EPA_GHGRP:2021
US PDX:EPA_1010338,site,Coyote Springs Switchyard,US PDX,,EPA_GHGRP:2021
US VEL:EPA_1006903,site,Coyote Wash Compressor Station,US VEL,,EPA_GHGRP:2021
US CIG:EPA_1001008,site,Craig,US CIG,,EPA_GHGRP:2021
US EWN:EPA_1007732,site,Craven County Wood Energy,US EWN,,EPA_GHGRP:2021
US IBL:EPA_1006582,site,Crawdad No. 1 Mine,US IBL,,EPA_GHGRP:2021
US CHI:EPA_1001518,site,Crawford,US CHI,,EPA_GHGRP:2021
US SIX:EPA_1000080,site,Creed Energy Center,US SIX,,EPA_GHGRP:2021
US-OK:EPA_1007377,site,Crescent Gas Plant,US-OK,,EPA_GHGRP:2021
US HOU:EPA_1013896,site,Crescent Pass 260 East Texas Basin,US HOU,,EPA_GHGRP:2021
US HOU:EPA_1013981,site,Crescent Pass 260 East Texas Basin GB,US HOU,,EPA_GHGRP:2021
US DEN:EPA_1010521,site,Crescent Point Energy Corporation Williston Basin (395) Operations,US DEN,,EPA_GHGRP:2021
US RTC:EPA_1008206,site,Crestone Peak - Denver Basin,US RTC,,EPA_GHGRP:2021
US RTC:EPA_1011387,site,Crestone Peak - Denver Basin (COP),US RTC,,EPA_GHGRP:2021
US CQQ:EPA_1001384,site,Crete Energy Park,US CQQ,,EPA_GHGRP:2021
US VOI:EPA_1013598,site,Cricket Valley Energy Center,US VOI,,EPA_GHGRP:2021
US FWT:EPA_1014431,site,"Crimson Energy Partners IV, LLC",US FWT,,EPA_GHGRP:2021
US BFL:EPA_1011226,site,Crimson Resource Management Corp.,US BFL,,EPA_GHGRP:2021
US ADF:EPA_1009669,site,Crisp County Landfill,US ADF,,EPA_GHGRP:2021
US NCD:EPA_1013317,site,Croda Inc,US NCD,,EPA_GHGRP:2021
US PXV:EPA_1000896,site,Cromby,US PXV,,EPA_GHGRP:2021
US ZCW:EPA_1006130,site,Cromwell,US ZCW,,EPA_GHGRP:2021
US IDI:EPA_1013071,site,Crooked Creek Mine,US IDI,,EPA_GHGRP:2021
US XKO:EPA_1001427,site,Cross,US XKO,,EPA_GHGRP:2021
US OSD:EPA_1010472,site,Cross Barr Booster Station,US OSD,,EPA_GHGRP:2021
US FWT:EPA_1011100,site,"Cross Timbers Energy, LLC - San Juan Basin 580",US FWT,,EPA_GHGRP:2021
US IDS:EPA_1011402,site,Crossroads Compressor Station,US IDS,,EPA_GHGRP:2021
US CKM:EPA_1000152,site,Crossroads Energy Center (CPU),US CKM,,EPA_GHGRP:2021
US ASL:EPA_1006590,site,Crossroads Gas Plant,US ASL,,EPA_GHGRP:2021
US-NY:EPA_1010845,site,Croton Landfill,US-NY,,EPA_GHGRP:2021
US QOY:EPA_1003172,site,Crouch Compressor Station,US QOY,,EPA_GHGRP:2021
US BRD:EPA_1004863,site,Crow Wing County MMSW Landfill,US BRD,,EPA_GHGRP:2021
US DEN:EPA_1014339,site,Crowheart Energy Green River (535) Basin,US DEN,,EPA_GHGRP:2021
US QTS:EPA_1010186,site,Crown Energy Partners 535 Green River,US QTS,549300QKVO8WP7Z0BF05,EPA_GHGRP:2021
US XMJ:EPA_1011474,site,Crum,US XMJ,,EPA_GHGRP:2021
US DEN:EPA_1014330,site,"Crusoe Energy Systems, Inc. - Eagle 4-9",US DEN,,EPA_GHGRP:2021
US CJF:EPA_1001487,site,Crystal River Power Plant,US CJF,,EPA_GHGRP:2021
