actor_id,type,name,is_part_of,is_owned_by,datasource_id
CA:ECCC:G10378,site,FortisBC Energy Vancouver Island,CA SUY,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10379,site,Transfer Station No. 2,CA KVL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10380,site,Bear Creek Power Plant,CA YQU,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10381,site,Diavik Diamond Mines Inc - Lac de Gras,CA YZF,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10381,site,Diavik Diamond Mine,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10381,site,Diavik Diamond Mines (2012) Inc.,CA YZF,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10382,site,GenAlta Recycling Inc.,CA EDM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10383,site,General Scrap,CA WNP,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10383,site,General Scrap - Winnipeg,CA WNP,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10383,site,General Scrap - Winnipeg,CA-MB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10384,site,Goldboro Gas Plant,CA GBR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10385,site,Teck Highland Valley Copper Partnership,CA LNL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10385,site,Highland Valley Copper,CA LNL,54930071Y8KNRMS4OP09,ECCC_GHGRP:2022-04-14
CA:ECCC:G10386,site,"Irving Pulp & Paper, Limited",CA-NB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10386,site,Irving Pulp & Paper,CA-NB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10386,site,Irving Pulp & Paper Ltd.,CA-NB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10387,site,Lakehead Scrap Metal,CA THU,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10388,site,Line Creek Operations,CA SPW,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10389,site,Lloydminster Ethanol Plant,CA LMR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10390,site,Long Lake,CA ANZ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10390,site,Long Lake Project,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10391,site,Mazeppa Sour Gas Plant,CA HRI,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10392,site,Navajo Metals,CA CAL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10393,site,Thebaud Platform,CA-NS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10394,site,Tucker Thermal,CA YOD,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10394,site,Tucker Thermal,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10395,site,Burlington Automotive Catalyst Manufacturing Plant,CA BRL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10395,site,Umicore Autocat Corp,CA BRL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10396,site,Varennes Plant,CA VAR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10397,site,Wheat City Metals,CA REG,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10398,site,Sudbury Integrated Nickel Operations Smelter,CA FCB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10398,site,Xstrata Nickel Sudbury Smelter,CA FCB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10398,site,Sudbury Nickel Smelter Complex,CA FCB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10399,site,Dillon / Brule Mine,CA YCQ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10399,site,Brule Mine,CA YCQ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10399,site,Brule Mine,CA TUX,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10400,site,Wolverine Mine,CA TUX,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10400,site,Wolverine Group- Perry Creek Mine,CA TUX,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10401,site,Usine de triage Lachenaie,CA TBN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10401,site,BFI Usine de triage Lachenaie Ltée.,CA TBN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10402,site,Cardinal River Operations,CA HNT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10402,site,Cheviot Mine (Cardinal River Operations),CA HNT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10403,site,Delta Plant,CA DEL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10404,site,Duffin Creek WPCP,CA PCK,254900HI3APU3ZVVJ925,ECCC_GHGRP:2022-04-14
CA:ECCC:G10404,site,Duffin Creek Water Pollution Control Plant,CA PCK,254900HI3APU3ZVVJ925,ECCC_GHGRP:2022-04-14
CA:ECCC:G10405,site,Grande Praire Combined Heat and Power Plant,CA YQU,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10406,site,Pod One,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10406,site,Great Divide,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10407,site,Greenfield Energy Centre LP,CA CRR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10407,site,Greenfield Energy Centre,CA CRR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10408,site,Horizon Oil Sands Processing Plant and Mine,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10409,site,Jackfish 1 SAGD Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10409,site,Jackfish 1 SAGD Plant,CA CNN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10409,site,Jackfish SAGD Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10410,site,Kapuskasing Power Plant,CA YYU,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10411,site,Minnedosa Ethanol Plant,CA MDO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10412,site,Orion Facilities,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10412,site,Orion Complex,CA YOD,549300EV3W9Z0M4CIP05,ECCC_GHGRP:2022-04-14
CA:ECCC:G10412,site,Orion Facilities,CA YOD,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10412,site,Orion Complex,CA-AB,549300EV3W9Z0M4CIP05,ECCC_GHGRP:2022-04-14
CA:ECCC:G10413,site,Portlands Energy Centre,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10414,site,Surmont Central Processing Facility,CA ANZ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10414,site,Surmont SAGD Commercial Battery,CA ANZ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10415,site,Tiverton Plant,CA TVT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10415,site,Tiverton,CA TVT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10416,site,ADM AGRI-INDUSTRIES - ADM Windsor,CA WND,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10417,site,Suffield Gas Storage Facility,CA YXH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10417,site,Suffield Gas Storage Facility,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10418,site,Kapuskasing Phosphate Operations,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10419,site,Vanscoy Potash Operations,CA VSC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10420,site,AltaSteel Inc.,CA EDM,2549009EF8SNW0NM1D69,ECCC_GHGRP:2022-04-14
CA:ECCC:G10420,site,AltaSteel,CA EDM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10420,site,Moly-Cop AltaSteel Ltd.,CA EDM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10421,site,Baymag Exshaw Operations,CA EXS,549300XPJZZJ9WTCY720,ECCC_GHGRP:2022-04-14
CA:ECCC:G10421,site,Baymag Inc.,CA-AB,549300XPJZZJ9WTCY720,ECCC_GHGRP:2022-04-14
CA:ECCC:G10422,site,Bruce Power,CA TVT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10423,site,Bunge Canada - Hamilton Plant,CA HAM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10423,site,BUNGE CANADA - HAMILTON,CA HAM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10423,site,Bunge Canada Holdings I ULC,CA HAM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10425,site,Casco Inc. - Port Colborne Plant,CA PCO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10425,site,Ingredion Canada Incorporated  - Port Colborne Plant,CA PCO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10426,site,Canfor Taylor Pulp,CA TLO,549300VCNLWIB4RRS716,ECCC_GHGRP:2022-04-14
CA:ECCC:G10426,site,Canfor Taylor Pulp,CA TLO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10427,site,CGC Hagersville Plant,CA HGS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10428,site,Galloway Plant 14-14,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10428,site,Galloway Plant 14-14-053-20 W5M,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10428,site,Galloway Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10428,site,Galloway Gas Plant,CA EDS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10429,site,Gold Creek Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10429,site,Gold Creek 13-26-067-05 W6M,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10429,site,Gold Creek Gas Plant,CA YQU,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10430,site,Stoddart 02-34 Sour Gas Plant,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10430,site,Stoddart 02-34 Sour Gas Plant,CA CKE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10430,site,Stoddart Gas Plant,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10430,site,West Stoddart 02-34-087-21 W6M,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10431,site,WILD RIVER 4-3,CA EDS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10431,site,Wild River Compressor Station,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10431,site,Wild River Compressor Station 04-03,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10432,site,North Bay,CA NOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10432,site,North Bay Power Plant,CA NOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10433,site,Hartland Lanfill,CA VIC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10433,site,Hartland Landfill,CA VIC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10434,site,"Cascades Containerboard Packaging, A Division of Cascades Canada ULC.",CA TTC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10434,site,Cascades Canada Inc. - Norampac Trenton a Division of Cascad,CA TTC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10435,site,Brintnell Oil Battery and Comp Stn 11-07,CA-AB,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10435,site,Brintnell Oil Battery and Comp Stn 1107 11-07,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10436,site,Suffield C Comp Stn 01-04,CA-AB,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10436,site,Suffield C Comp Stn 01-04,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10437,site,Suffield K (Koomati) Gas Battery 04-04,CA YXH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10437,site,Suffield K (Koomati) Gas Battery 04-04,CA YXH,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10437,site,Suffield K (Koomati) Gas Battery 04-04,CA-AB,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10438,site,Suffield Oil Battery 01-27,CA YXH,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10438,site,Suffield Oil Battery 01-27,CA-AB,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10439,site,Vancouver Wallboard Plant,CA DEL,529900S7UO4VPNLSFT33,ECCC_GHGRP:2022-04-14
CA:ECCC:G10440,site,Langley Plant,CA LNG,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10441,site,Lethbridge Waste and Recycling Centre Disposal Site,CA LTB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10441,site,Lethbridge Waste and Recycling Centre Disposal Site,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10442,site,Landfill,CA SAK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10443,site,Vancouver Landfill,CA DEL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10444,site,Kilcona Landfill,CA WNP,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10445,site,Kilmar Plant,CA-QC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10445,site,Cimenterie Kilmar,CA-QC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10446,site,Tourmaline Berland Gas Plant (14-15-059-24-W5M),CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10446,site,Berland Gas Plant 14-15-059-24-W5M,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10446,site,Berland Sweet Plant 14-15-059-24-W5,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10446,site,Berland Sweet Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10447,site,Noel Sweet Gas Plant,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10447,site,Noel Sweet Gas Plant,CA-BC,549300F4XPHJ7NOSP309,ECCC_GHGRP:2022-04-14
CA:ECCC:G10448,site,Coleman Gas Plant,CA CEM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10449,site,Devon Elmworth Gas Gathering System,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10450,site,Horse-Leland Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10451,site,Narraway Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10451,site,Narraway Sweet Gas Plant 10-08,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10452,site,Domtar Usine de Windsor,CA WSR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10453,site,East Windsor Cogeneration Centre,CA WND,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10454,site,Gunnell Compessor Station,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10454,site,Gunnell Comp Stn b-023-F,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10455,site,Resthaven Sweet Gas Plant 08-11,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10456,site,Sexsmith Sour Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10456,site,Sexsmith Sour Gas Plant,CA SEH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10457,site,Sierra Sour Gas Plant,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10458,site,Steeprock Sour Gas Plant,CA-BC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10459,site,Pearl Street Steam Plant,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10460,site,Walton Street Steam Plant,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10461,site,Gold Bar Wastewater Treatment Plant,CA EDM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10462,site,Essar Power Canada Ltd,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10463,site,Lone Pine Creek Gas Plant,CA CTI,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10464,site,Fairborne Clive 04-15-040-24W4M,CA 5DV,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10464,site,04-15-040-24-W4M Clive ENH,CA 5DV,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10465,site,Foster Creek SAGD Bitumen Battery (with Cogen),CA BOE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10466,site,Flakeboard Company Limited,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10467,site,Ford Oakville Assembly Complex,CA OAK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10467,site,Oakville Assembly Plant,CA OAK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10467,site,Oakville Assembly,CA OAK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10468,site,Musselwhite Mine,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10469,site,Goreway Power Station,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10470,site,Metro Vancouver Waste-to-Energy Facility,CA BUB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10471,site,Green Lane Landfill,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10472,site,Johnstown Plant,CA PRE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10472,site,Johnstown,CA JOH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10472,site,Greenfield Johnstown Limited Partnership,CA PRE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10472,site,Greenfield Johnstown Limited Partnership,CA JOH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10472,site,Johnstown,CA PRE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10473,site,Hanson Brick - Aldershot,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10474,site,Hanson Brick - Burlington,CA BRL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10475,site,Lloydminster Refinery,CA YLL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10476,site,Rainbow Lake Gas plant,CA RBL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10478,site,IGPC Ethanol Inc.,CA AYL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10478,site,IGPC Ethanol,CA AYL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10478,site,IGPC Ethanol Inc. - Aylmer Plant,CA AYL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10479,site,INVISTA (Canada) Company,CA KIN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10479,site,Kingston Site,CA KIN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10481,site,Irving Tissue Corporation,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10481,site,Irving Consumer Products Limited,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10481,site,Irving Tissue,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10482,site,Jungbunzlauer Canada Inc.,CA PCO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10483,site,Chinchaga GP,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10483,site,Chinchaga Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10484,site,Gilby GP,CA RIY,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10484,site,Gilby Gas Plant,CA RIY,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10485,site,Nordegg River GP,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10485,site,Nordegg River Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10486,site,West Pembina GP,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10486,site,West Pembina GP,CA YDC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10487,site,Kruger Products Limited - New Westminster Mill,CA NWE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10487,site,Kruger Products L.P.,CA NWE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10488,site,Kruger Products ltd,CA GAT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10488,site,"Kruger Products LP, Gatineau mill",CA GAT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10488,site,"Produits Kruger s.e.c., usine de Gatineau",CA GAT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10489,site,"Lake Utopia Paper A Division of J.D. Irving, Limited",CA-NB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10490,site,Lantic Inc. - Raffinerie Montréal,CA-QC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10491,site,Lantic Inc. Taber Beet Sugar Factory,CA TBR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10492,site,"Lidya Énergie, s.e.c.",CA LCH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10493,site,"Magellan Aerospace, Haley",CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10493,site,Haley Industries Limited,CA-ON,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10494,site,Natural Gas Transmission,CA HAL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10494,site,Natural Gas Transmission,CA-NS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10495,site,Meadow Lake Mechanical Pulp,CA YLJ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10496,site,MEG Christina Lake Regional Project,CA-AB,5493002WXPTG5ZC1T326,ECCC_GHGRP:2022-04-14
CA:ECCC:G10497,site,Whitecourt Pulp Divison,CA WTC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10497,site,Whitecourt Pulp Division,CA WTC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10498,site,Minas Basin Pulp and Power Company Limited,CA HPT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10499,site,Sylvan Lake Gas Plant 14-32-037-03W5M,CA SYL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10499,site,Sylvan Lake Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10500,site,Northern Pulp Nova Scotia Corporation,CA ABE,5493001Y2YY733C7D136,ECCC_GHGRP:2022-04-14
CA:ECCC:G10500,site,Northern Pulp Nova Scotia Corporation,CA NGL,5493001Y2YY733C7D136,ECCC_GHGRP:2022-04-14
CA:ECCC:G10501,site,Moore Site,CA MRW,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10502,site,Aklavik Plant,CA AKL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10503,site,Colville Lake Plant,CA YCK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10504,site,Deline Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10505,site,Fort Good Hope Plant,CA YGH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10506,site,Fort Liard Plant,CA YJF,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10507,site,Fort McPherson Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10508,site,Fort Resolution Plant,CA YFR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10509,site,Fort Simpson Plant,CA FSI,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10510,site,Fort Smith Plant,CA FSM,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10511,site,Frank's Channel,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10512,site,Holman Plant,CA YHI,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10513,site,Inuvik Plant,CA YEV,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10514,site,Jackfish Plant,CA YZF,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10515,site,Jean Marie River Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10516,site,Lutsel K'e Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10517,site,Nahanni Butte Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10518,site,Norman Wells Plant,CA YVQ,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10519,site,Paulatuk Plant,CA YPC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10520,site,Rae Lakes Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10521,site,Sachs Harbour Plant,CA YSY,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10522,site,Tsiigehtchic Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10523,site,Tuktoyaktuk Plant,CA TUK,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10524,site,Tulita Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10525,site,Wha Ti Plant,CA-NT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10526,site,Wrigley Plant,CA YWY,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10527,site,Plant #34 Montreal,CA MTR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10528,site,Trend Mine (SFO),CA TUX,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10528,site,Trend Mine,CA TUX,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10529,site,Minnehik Buck Lake Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10529,site,Minnehik-Buck Lake Gas Plant,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10530,site,Wimborne Gas Plant,CA WBO,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10531,site,Peyto Oldman Gas Plant 11-17-055-21W5M,CA EDS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10531,site,Peyto Oldman 11-17-055-21W5,CA-AB,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10531,site,Peyto Oldman 11-17-055-21 W5M,CA EDS,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10532,site,Plasco Trail Road,CA OTT,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10533,site,Potash Corp - Allan Division,CA ALN,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10533,site,Potash Corp - Allan Division,CA ALN,9845007B8A8J47BC9207,ECCC_GHGRP:2022-04-14
CA:ECCC:G10534,site,Boundary Dam Mine,CA EST,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10535,site,Kruger Products LP,CA TRE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10535,site,Produits Kruger s.e.c.,CA TRE,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10536,site,Empress NGL Extraction Plant,CA YXH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10536,site,Empress NGL Extraction Plant,CA YXH,549300WZJKUEYL1YXB12,ECCC_GHGRP:2022-04-14
CA:ECCC:G10537,site,Toronto Refinery,CA TOR,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10538,site,LET de Lachute,CA LCH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10538,site,Régie Intermunicipale Argenteuil Deux-Montagnes (RIADM),CA LCH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10538,site,LET,CA LCH,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10539,site,Cambridge Landfill Site,CA GAL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10540,site,Waterloo Landfill Site,CA WTL,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10541,site,Mine Bachelor,CA-QC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10542,site,Mine Barry,CA-QC,,ECCC_GHGRP:2022-04-14
CA:ECCC:G10543,site,Richmond Plywood Corporation Limited,CA-BC,2549007TZ2BNTBR5E019,ECCC_GHGRP:2022-04-14
