actor_id,type,name,is_part_of,is_owned_by,datasource_id
CA GAL:ECCC_G10564,site,Toyota Motor Manufacturing Canada Inc. (Cambridge),CA GAL,,ECCC_GHGRP:2022-04-14
CA GAL:ECCC_G10738,site,"Gerdau Ameristeel Corporation, Cambridge Mill",CA GAL,549300LLBYDSPBFN3474,ECCC_GHGRP:2022-04-14
CA GAL:ECCC_G11060,site,Canadian General-Tower Ltd.,CA GAL,,ECCC_GHGRP:2022-04-14
CA GAL:ECCC_G11824,site,Cambridge Manufacturing,CA GAL,,ECCC_GHGRP:2022-04-14
CA GAR:ECCC_G12032,site,Garson Mine,CA GAR,,ECCC_GHGRP:2022-04-14
CA GAT:ECCC_G10488,site,"Kruger Products LP, Gatineau mill",CA GAT,,ECCC_GHGRP:2022-04-14
CA GAT:ECCC_G10488,site,"Produits Kruger s.e.c., usine de Gatineau",CA GAT,,ECCC_GHGRP:2022-04-14
CA GAT:ECCC_G10488,site,Kruger Products ltd,CA GAT,,ECCC_GHGRP:2022-04-14
CA GAT:ECCC_G11208,site,Usine de Gatineau,CA GAT,,ECCC_GHGRP:2022-04-14
CA GAT:ECCC_G12084,site,PAPIERS WHITE BIRCHmc - DIVISION PAPIER MASSON LTÉE,CA GAT,,ECCC_GHGRP:2022-04-14
CA GBO:ECCC_G10985,site,Gibbons Site,CA GBO,,ECCC_GHGRP:2022-04-14
CA GBO:ECCC_G11517,site,Redwater Fractionation Site Facility II (RFS II),CA GBO,,ECCC_GHGRP:2022-04-14
CA GBO:ECCC_G11521,site,Sturgeon Refinery,CA GBO,54930088NKV63UAHIM71,ECCC_GHGRP:2022-04-14
CA GBR:ECCC_G10384,site,Goldboro Gas Plant,CA GBR,,ECCC_GHGRP:2022-04-14
CA GLL:ECCC_G11892,site,SUFFIELD #18,CA GLL,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G10358,site,Eastview Landfill,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G10358,site,City of Guelph - Eastview Landfill,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G10808,site,Guelph Campus,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G11115,site,Guelph Beef,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G11241,site,Guelph Glass Plant,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G11795,site,POLYCON INDUSTRIES,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G11802,site,Guelph,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G12306,site,Skyjack Inc.,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G12356,site,Linamar Gear,CA GLP,,ECCC_GHGRP:2022-04-14
CA GLP:ECCC_G12395,site,VEHCOM MANUFACTURING,CA GLP,,ECCC_GHGRP:2022-04-14
CA GOH:ECCC_G10919,site,GODERICH PLANT,CA GOH,,ECCC_GHGRP:2022-04-14
CA GRA:ECCC_G11053,site,Agropur Coopérative - Usine de Granby,CA GRA,,ECCC_GHGRP:2022-04-14
CA GRF:ECCC_G10860,site,McCain Foods (Canada) GRAND FALLS,CA GRF,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G10494,site,Natural Gas Transmission,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G10747,site,Deep Panuke,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G10898,site,Shelburne Basin Venture,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G11008,site,CFB Halifax - Windsor Park,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G11008,site,CFB Halifax - Stadacona/Dockyard,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAL:ECCC_G11058,site,Main Campus,CA HAL,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10050,site,Carmeuse Dundas(Flamborough) Facility,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10091,site,ArcelorMittal Dofasco,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10091,site,ArcelorMittal Dofasco Hamilton,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10091,site,Dofasco Hamilton,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10133,site,Birla Carbon Canada Ltd.,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10133,site,Hamilton (Birla Carbon),CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10133,site,Hamilton,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,Stelco Hamilton,CA HAM,549300TE72QZCLE47467,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,Hamilton Steel (formerly Stelco Hamilton),CA HAM,549300TE72QZCLE47467,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,U. S. Steel Canada Hamilton Works (formerly Stelco Hamilton),CA HAM,549300TE72QZCLE47467,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,Hamilton Works,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,U. S. Steel Canada Hamilton Works (formerly Stelco Hamilton),CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10275,site,Hamilton,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10332,site,Glanbrook Landfill Site,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10333,site,Hamilton Specialty Bar Corporation,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10423,site,Bunge Canada Holdings I ULC,CA HAM,5493005C3MRGJI6ZZF14,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10423,site,Bunge Canada - Hamilton Plant,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10423,site,BUNGE CANADA - HAMILTON,CA HAM,5493005C3MRGJI6ZZF14,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G10991,site,BIOX Canada Limited,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11051,site,energy centre,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11097,site,Rain Carbon Canada Inc.,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11097,site,Ruetgers Canada Inc,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11124,site,Baycoat,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11142,site,MCMASTER UNIVERSITY,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11220,site,Air Liquide Canada - Hamilton (ASU and H2),CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11439,site,Maple Leaf Foods - Heritage,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11753,site,St. Joseph's Healthcare Hamilton,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11765,site,ArcelorMittal Long Products Canada G.P.,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11765,site,ArcelorMittal long Products Canada - Hamilton East,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11774,site,Juravinski Hospital and Cancer Center Cogeneration Plant,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11775,site,Hamilton General Hospital Cogeneration Plant,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G11878,site,Max Aicher (North America) Limited,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G12009,site,NATTCo,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G12009,site,NATT Tools Group Inc.,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAM:ECCC_G12265,site,Woodward Avenue Wastewater Treatment Plant,CA HAM,,ECCC_GHGRP:2022-04-14
CA HAV:ECCC_G10138,site,Havelock Plant,CA HAV,,ECCC_GHGRP:2022-04-14
CA HAV:ECCC_G10138,site,Havelock,CA HAV,,ECCC_GHGRP:2022-04-14
CA HAW:ECCC_G11826,site,IKO Hawkesbury,CA HAW,,ECCC_GHGRP:2022-04-14
CA HDY:ECCC_G12126,site,Killam Sunrise,CA HDY,,ECCC_GHGRP:2022-04-14
CA HGS:ECCC_G10427,site,CGC Hagersville Plant,CA HGS,,ECCC_GHGRP:2022-04-14
CA HNA:ECCC_G10265,site,Sheerness Generating Station,CA HNA,,ECCC_GHGRP:2022-04-14
CA HNA:ECCC_G10914,site,Sheerness Mine,CA HNA,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10144,site,Hinton Pulp,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10144,site,Hinton Pulp,CA HNT,549300EVSDWRVHUSS869,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10402,site,Cheviot Mine (Cardinal River Operations),CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10402,site,Cardinal River Operations,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10799,site,Tourmaline Wildriver Gas Plant (14-20-056-23 W5M),CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10799,site,Wild River 14-20-056-23 W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10799,site,Wild River Gas Plant 14-20-056-23 W5M,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G10882,site,Hinton Batch Plant,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11326,site,Hinton 06-32-51-25 W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11326,site,Hinton Gas Plant 06-32-51-25 W5M,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11326,site,Tourmaline Hinton Gas Plant (06-32-51-25 W5M),CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11327,site,Horse 16-17-058-26-W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11387,site,Tourmaline Anderson Gas Plant (01-09-051-24 W5M),CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11387,site,Anderson 01-09-051-24-W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11387,site,Anderson Gas Plant 01-09-051-24 W5M,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11418,site,Wild River 11-16-055-24-W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11880,site,West Yellowhead Regional Landfill,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11917,site,Hinton Wood Products - A Division of West Fraser Mills Ltd.,CA HNT,549300EVSDWRVHUSS869,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G11917,site,Hinton Wood Products - A Division of West Fraser Mills Ltd.,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G12048,site,Vista Mine,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G12206,site,Leland Comp Stn 14-34-058-26-W5,CA HNT,,ECCC_GHGRP:2022-04-14
CA HNT:ECCC_G12391,site,Tourmaline Med Lodge Gas Plant (14-03-052-23W5),CA HNT,,ECCC_GHGRP:2022-04-14
CA HOD:ECCC_G10145,site,Holyrood Thermal Generating Station,CA HOD,,ECCC_GHGRP:2022-04-14
CA HOD:ECCC_G10839,site,Holyrood Combustion Turbine,CA HOD,,ECCC_GHGRP:2022-04-14
CA HPN:ECCC_G11876,site,Chaplin,CA HPN,,ECCC_GHGRP:2022-04-14
CA HPT:ECCC_G10498,site,Minas Basin Pulp and Power Company Limited,CA HPT,,ECCC_GHGRP:2022-04-14
CA HPT:ECCC_G11140,site,CKF - HANTSPORT,CA HPT,,ECCC_GHGRP:2022-04-14
CA HRI:ECCC_G10391,site,Mazeppa Sour Gas Plant,CA HRI,,ECCC_GHGRP:2022-04-14
CA HRI:ECCC_G11079,site,Cargill High River Plant,CA HRI,,ECCC_GHGRP:2022-04-14
CA HSP:ECCC_G11767,site,Rio Tinto Fer et Titane inc. - HAVRE-SAINT-PIERRE,CA HSP,,ECCC_GHGRP:2022-04-14
CA HUN:ECCC_G11073,site,Panolam Industries Ltd.,CA HUN,,ECCC_GHGRP:2022-04-14
CA HUN:ECCC_G11158,site,"Kimberly Clark, Huntsville Mill",CA HUN,,ECCC_GHGRP:2022-04-14
CA HVL:ECCC_G10683,site,Kawartha Ethanol Inc.,CA HVL,,ECCC_GHGRP:2022-04-14
CA HVL:ECCC_G10920,site,Nepheline Syenite Operations,CA HVL,,ECCC_GHGRP:2022-04-14
CA ICA:ECCC_G12346,site,AG20 ABBT0118889 IRRICANA 10-22 BTY,CA ICA,,ECCC_GHGRP:2022-04-14
CA IGS:ECCC_G10051,site,"Carmeuse Lime (Canada) limited, Beachville Operation",CA IGS,,ECCC_GHGRP:2022-04-14
CA IGS:ECCC_G10051,site,"Carmeuse Lime (Canada) Limited, Beachville Operati",CA IGS,,ECCC_GHGRP:2022-04-14
CA IGS:ECCC_G10051,site,Beachville Operation,CA IGS,,ECCC_GHGRP:2022-04-14
CA IGS:ECCC_G10051,site,Carmeuse Lime (Canada) Ltd Beachville,CA IGS,,ECCC_GHGRP:2022-04-14
CA IGS:ECCC_G11132,site,CAMI Assembly Plant,CA IGS,,ECCC_GHGRP:2022-04-14
CA INN:ECCC_G11056,site,Innisfail Plant,CA INN,,ECCC_GHGRP:2022-04-14
CA IQF:ECCC_G10151,site,Iroquois Falls Generating Station,CA IQF,549300IT8CIDW8V5KX72,ECCC_GHGRP:2022-04-14
CA IQL:ECCC_G11955,site,Iqaluit,CA IQL,,ECCC_GHGRP:2022-04-14
CA ISI:ECCC_G11797,site,Ingleside Plant,CA ISI,,ECCC_GHGRP:2022-04-14
CA JNE:ECCC_G10999,site,Jenner 11-21-20-8W4,CA JNE,,ECCC_GHGRP:2022-04-14
CA JNS:ECCC_G11389,site,Jansen Project,CA JNS,,ECCC_GHGRP:2022-04-14
CA JOF:ECCC_G10152,site,Joffre LAO Plant,CA JOF,,ECCC_GHGRP:2022-04-14
CA JOF:ECCC_G11108,site,Joffre Compressor Station 04-22,CA JOF,,ECCC_GHGRP:2022-04-14
CA JOF:ECCC_G11236,site,Joffre Nitrogen Operations,CA JOF,,ECCC_GHGRP:2022-04-14
CA JOF:ECCC_G12400,site,Conserve Joffre 15-17-39-26-w4,CA JOF,,ECCC_GHGRP:2022-04-14
CA JOH:ECCC_G10472,site,Johnstown,CA JOH,,ECCC_GHGRP:2022-04-14
CA JOH:ECCC_G10472,site,Greenfield Johnstown Limited Partnership,CA JOH,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10153,site,Usine de Joliette,CA JOL,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10153,site,Joliette,CA JOL,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10154,site,Usine de Joliette,CA JOL,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10154,site,Joliette Plant,CA JOL,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10330,site,Usine de Joliette,CA JOL,,ECCC_GHGRP:2022-04-14
CA JOL:ECCC_G10330,site,"Bridgestone Firestone , usine de Joliette",CA JOL,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10089,site,Division Kénogami,CA JON,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10089,site,Usine Kénogami,CA JON,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10296,site,Usine Arvida,CA JON,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10301,site,Usine de fluorure,CA JON,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10301,site,Usine de fluorure,CA JON,529900X2VMAQT2PE0V24,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10791,site,Aluminerie Arvida - Centre technologique AP60,CA JON,,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G10791,site,Aluminerie Arvida - Centre technologique AP60,CA JON,529900X2VMAQT2PE0V24,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G11730,site,Usine Vaudreuil,CA JON,529900X2VMAQT2PE0V24,ECCC_GHGRP:2022-04-14
CA JON:ECCC_G11730,site,Usine Vaudreuil,CA JON,,ECCC_GHGRP:2022-04-14
CA KBY:ECCC_G11096,site,Kisbey Sour Gas Plant 05-13,CA KBY,,ECCC_GHGRP:2022-04-14
CA KFS:ECCC_G10062,site,Centrale de cogénération de Kingsey Falls,CA KFS,,ECCC_GHGRP:2022-04-14
CA KFS:ECCC_G10745,site,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",CA KFS,,ECCC_GHGRP:2022-04-14
CA KFS:ECCC_G10745,site,"Cascades Papier Kingsey Falls, une division de Cascades Canada ULC",CA KFS,5493001OC4Z0L3R1PP87,ECCC_GHGRP:2022-04-14
CA KFS:ECCC_G11229,site,"Cascades Groupe Tissu Kingsey Falls, une division de Cascades Canada ULC",CA KFS,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G10479,site,Kingston Site,CA KIN,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G10479,site,INVISTA (Canada) Company,CA KIN,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G11122,site,CFB/ ASU Kingston,CA KIN,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G11122,site,CANADIAN FORCES BASE/ AREA SUPPORT UNIT KINGSTON,CA KIN,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G11134,site,Queen's University - Kingston Main Campus,CA KIN,,ECCC_GHGRP:2022-04-14
CA KIN:ECCC_G11818,site,Natural Gas Distribution System,CA KIN,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10157,site,Kamloops Cellulose Fibers,CA KML,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10157,site,Kamloops Mill (SFO),CA KML,FDX8H7EVT2UU4KZST276,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10157,site,Kamloops Mill,CA KML,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10157,site,Kamloops Pulp Mill,CA KML,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10173,site,Lafarge Kamloops Plant,CA KML,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10173,site,Kamloops Plant,CA KML,,ECCC_GHGRP:2022-04-14
CA KML:ECCC_G10952,site,Heffley Creek Division,CA KML,,ECCC_GHGRP:2022-04-14
CA KNA:ECCC_G11928,site,Interlakes Hydro Plant,CA KNA,,ECCC_GHGRP:2022-04-14
CA KNA:ECCC_G11930,site,Pocaterra Hydro Plant,CA KNA,,ECCC_GHGRP:2022-04-14
CA KOL:ECCC_G11735,site,Kola 12-24-010-29 W1M,CA KOL,,ECCC_GHGRP:2022-04-14
CA KTC:ECCC_G10982,site,KUNTZ ELECTROPLATING INC.,CA KTC,54930033WS7FV15TNZ44,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Alcan Primary Metal-British Columbia,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Rio Tinto Alcan Inc - British Columbia,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Kitimat Works,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Rio Tinto Alcan Primary Metal - BC,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Rio Tinto Alcan Inc.,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10010,site,Alcan Inc - Kitimat works,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10110,site,Eurocan Pulp and Paper Mill,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10110,site,Eurocan Pulp and Paper Co.,CA KTM,5493005WD1ZK6WBVR988,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10110,site,Eurocan Pulp and Paper Co.,CA KTM,549300EVSDWRVHUSS869,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10166,site,Kitimat Ammonia Plants,CA KTM,,ECCC_GHGRP:2022-04-14
CA KTM:ECCC_G10167,site,Kitimat Methanol Plant,CA KTM,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G10379,site,Transfer Station No. 2,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11784,site,1808278 Ontario Inc.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11785,site,Twin Peaks Hydroponics Inc.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11786,site,Great Northern Hydroponics,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11836,site,Mucci Farms Ltd.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11838,site,Sun Gro Farms Inc.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11839,site,Agriville Farms Ltd,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11840,site,Southshore Greenhouses Inc.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11847,site,J.C. Fresh Farms Ltd.,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G11851,site,Sunrite Greenhouses Ltd,CA KVL,,ECCC_GHGRP:2022-04-14
CA KVL:ECCC_G12219,site,H&A Graham #3,CA KVL,,ECCC_GHGRP:2022-04-14
CA LAN:ECCC_G10362,site,Electrolux Canada Corp.,CA LAN,,ECCC_GHGRP:2022-04-14
CA LAN:ECCC_G10362,site,Electrolux Canada Corporation,CA LAN,,ECCC_GHGRP:2022-04-14
CA LAV:ECCC_G11050,site,Peintures MF Inc.,CA LAV,,ECCC_GHGRP:2022-04-14
CA LBA:ECCC_G10306,site,Usine Grande-Baie,CA LBA,529900X2VMAQT2PE0V24,ECCC_GHGRP:2022-04-14
CA LBA:ECCC_G10306,site,Usine Grande-Baie,CA LBA,,ECCC_GHGRP:2022-04-14
CA LBA:ECCC_G11206,site,Installations Portuaires et Services Ferroviaires,CA LBA,,ECCC_GHGRP:2022-04-14
CA LBR:ECCC_G10052,site,Carol Project,CA LBR,,ECCC_GHGRP:2022-04-14
CA LCH:ECCC_G10492,site,"Lidya Énergie, s.e.c.",CA LCH,,ECCC_GHGRP:2022-04-14
CA LCH:ECCC_G10538,site,Régie Intermunicipale Argenteuil Deux-Montagnes (RIADM),CA LCH,,ECCC_GHGRP:2022-04-14
CA LCH:ECCC_G10538,site,LET de Lachute,CA LCH,,ECCC_GHGRP:2022-04-14
CA LCH:ECCC_G10538,site,LET,CA LCH,,ECCC_GHGRP:2022-04-14
CA LCH:ECCC_G11500,site,"Cascades Groupe Tissu Lachute, une division de Cascades Canada ULC",CA LCH,,ECCC_GHGRP:2022-04-14
CA LCM:ECCC_G10211,site,NOVA Chemicals Corporation (Joffre),CA LCM,,ECCC_GHGRP:2022-04-14
CA LCM:ECCC_G10232,site,Prentiss Chemical Manufacturing Facility,CA LCM,,ECCC_GHGRP:2022-04-14
CA LCM:ECCC_G12160,site,7G 10-23-067-05W6,CA LCM,,ECCC_GHGRP:2022-04-14
CA LDC:ECCC_G10736,site,AltaGas Utilities Inc.,CA LDC,,ECCC_GHGRP:2022-04-14
CA LDC:ECCC_G10736,site,Apex Utilities Inc.,CA LDC,,ECCC_GHGRP:2022-04-14
CA LDC:ECCC_G11017,site,Leduc 02/10-22,CA LDC,,ECCC_GHGRP:2022-04-14
CA LDC:ECCC_G11712,site,Leduc & District Regional Waste Facility,CA LDC,,ECCC_GHGRP:2022-04-14
CA LEV:ECCC_G10239,site,Raffinerie Jean-Gaulin,CA LEV,MJATGU4J97KOUNZJNS73,ECCC_GHGRP:2022-04-14
CA LEV:ECCC_G10239,site,Raffinerie Jean-Gaulin,CA LEV,,ECCC_GHGRP:2022-04-14
CA LEV:ECCC_G11039,site,Incinérateur de Lévis,CA LEV,,ECCC_GHGRP:2022-04-14
CA LEV:ECCC_G11125,site,Sanimax ACI,CA LEV,,ECCC_GHGRP:2022-04-14
CA LEV:ECCC_G11830,site,Pepsico Aliments Canada - Usine de Lauzon,CA LEV,,ECCC_GHGRP:2022-04-14
CA LGC:ECCC_G11366,site,Valhalla Oil Battery 06-18,CA LGC,549300C45JTS75N6ZY04,ECCC_GHGRP:2022-04-14
CA LGC:ECCC_G12379,site,Surge Valhalla South 06-18,CA LGC,549300C45JTS75N6ZY04,ECCC_GHGRP:2022-04-14
CA LGN:ECCC_G10178,site,Lingan Generating Station,CA LGN,,ECCC_GHGRP:2022-04-14
CA LKD:ECCC_G10834,site,Otter Lake Landfill,CA LKD,,ECCC_GHGRP:2022-04-14
CA LME:ECCC_G10847,site,Tafisa Canada,CA LME,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G10612,site,Highbury Canco Corporation,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G10612,site,Heinz Leamington Facility,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11779,site,Orangeline Farms Limited,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11780,site,Bull Market Farms Inc.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11782,site,Cervini Farms (1993) Inc.,CA LMN,549300O6R1R7LCBS4490,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11783,site,DiCiocco Farms Eastside Inc.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11792,site,AMCO Farms Inc.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11834,site,1329606 Ontario Limited,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11843,site,Nature Fresh Plant 1,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11844,site,Nature Fresh Plant 2,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G11849,site,Great Lakes Greenhouses Inc.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12200,site,Chosen Fresh Farms Ltd.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12208,site,Aphria Inc.,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12217,site,Pinnacle Acres,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12338,site,Aphria Diamond,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12374,site,2492309 Ontario Ltd,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMN:ECCC_G12425,site,Grace Family Farms Ltd,CA LMN,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10147,site,Husky Lloydminster Upgrader,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10147,site,Lloydminster Upgrader,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10186,site,Meridian Cogeneration Plant,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10186,site,Meridian Generating Facility,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10224,site,Pikes Peak Thermal 04-06-050-23W3,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10224,site,Pikes Peak Gas Battery 01-06-050-23W3,CA LMR,,ECCC_GHGRP:2022-04-14
CA LMR:ECCC_G10224,site,Pikes Peak,CA LMR,,ECCC_GHGRP:2022-04-14
