city,locode,area
http://www.wikidata.org/entity/Q28091318,ITTOH,70.36999999999999
http://www.wikidata.org/entity/Q28092272,IT6CM,46.169999999999995
http://www.wikidata.org/entity/Q280990,ATNYB,9.32
http://www.wikidata.org/entity/Q282382,ITVDS,110.82
http://www.wikidata.org/entity/Q283144,ITNNB,21.84
http://www.wikidata.org/entity/Q283609,ITSSN,118.17
http://www.wikidata.org/entity/Q283742,ITGL5,103.89
http://www.wikidata.org/entity/Q283844,ITDCI,27.72
http://www.wikidata.org/entity/Q283857,ITDMP,44.769999999999996
http://www.wikidata.org/entity/Q283870,ITOLI,84.31
http://www.wikidata.org/entity/Q283894,IT4DC,35.309999999999995
http://www.wikidata.org/entity/Q283906,ITELM,13.629999999999999
http://www.wikidata.org/entity/Q283968,ITGEG,36.18
http://www.wikidata.org/entity/Q284304,ITMT4,31.79
http://www.wikidata.org/entity/Q284342,ITONS,6.43
http://www.wikidata.org/entity/Q284363,ITMVR,93.50999999999999
http://www.wikidata.org/entity/Q284433,ITUIO,73.67
http://www.wikidata.org/entity/Q284516,ITQSE,96.41
http://www.wikidata.org/entity/Q284535,ITZRD,138.92
http://www.wikidata.org/entity/Q284596,ATEEZ,124.69
http://www.wikidata.org/entity/Q284596,ATEEZ,124.0
http://www.wikidata.org/entity/Q284802,ITTZI,31.16
http://www.wikidata.org/entity/Q284850,ITSP6,26.24
http://www.wikidata.org/entity/Q284881,ITSVQ,231.64
http://www.wikidata.org/entity/Q285037,ITXOB,34.29
http://www.wikidata.org/entity/Q285056,ITXAA,55.71
http://www.wikidata.org/entity/Q285124,ITZUK,189.85
http://www.wikidata.org/entity/Q285204,ITSO9,12.79
http://www.wikidata.org/entity/Q285432,ITUSA,32.82
http://www.wikidata.org/entity/Q285455,ITZVV,134.71
http://www.wikidata.org/entity/Q285528,ITV7U,181.31
http://www.wikidata.org/entity/Q285590,ITVSU,57.97
http://www.wikidata.org/entity/Q285617,ITC76,86.78999999999999
http://www.wikidata.org/entity/Q285631,ITZWJ,27.189999999999998
http://www.wikidata.org/entity/Q286187,ITCLS,31.06
http://www.wikidata.org/entity/Q286246,ITZHS,80.59
http://www.wikidata.org/entity/Q286283,ITGI2,30.439999999999998
http://www.wikidata.org/entity/Q286424,ITZHP,27.95
http://www.wikidata.org/entity/Q286442,ATHRM,3.1199999999999997
http://www.wikidata.org/entity/Q286544,ITZIF,10.68
http://www.wikidata.org/entity/Q286625,ITZQW,16.89
http://www.wikidata.org/entity/Q286652,ITSG8,72.36999999999999
http://www.wikidata.org/entity/Q286671,ITZTH,116.49
http://www.wikidata.org/entity/Q286691,ITAAE,36.68
http://www.wikidata.org/entity/Q286709,ITNTA,87.89999999999999
http://www.wikidata.org/entity/Q286709,ITSAT,87.89999999999999
http://www.wikidata.org/entity/Q286770,ITFVV,9.43
http://www.wikidata.org/entity/Q286881,ATMA5,125.42999999999999
http://www.wikidata.org/entity/Q286881,ATMA5,125.41
http://www.wikidata.org/entity/Q286925,USLAP,19.310465999999998
http://www.wikidata.org/entity/Q286925,USLAP,19.282024
http://www.wikidata.org/entity/Q287683,ITGON,125.19
http://www.wikidata.org/entity/Q287739,ITZKC,174.67
http://www.wikidata.org/entity/Q287938,ITAAI,42.04
http://www.wikidata.org/entity/Q288102,ATGZS,28.709999999999997
http://www.wikidata.org/entity/Q288109,ITOND,30.63
http://www.wikidata.org/entity/Q288151,ITFNC,7.22
http://www.wikidata.org/entity/Q288201,ITSEM,83.83999999999999
http://www.wikidata.org/entity/Q288478,ITVUU,10.93
http://www.wikidata.org/entity/Q288775,IT2GV,20.81
http://www.wikidata.org/entity/Q2891383,CABSN,58.9
http://www.wikidata.org/entity/Q290077,ITGGN,46.39
http://www.wikidata.org/entity/Q2906399,CABHM,4.45
http://www.wikidata.org/entity/Q291211,ATSLL,10.67
http://www.wikidata.org/entity/Q291661,ITL5O,16.06
http://www.wikidata.org/entity/Q291902,ITLAV,12.18
http://www.wikidata.org/entity/Q292045,ITLED,156.39
http://www.wikidata.org/entity/Q294729,ITBT5,215.36999999999998
http://www.wikidata.org/entity/Q294782,ITDGI,226.54
http://www.wikidata.org/entity/Q294814,ITGLI,56.529999999999994
http://www.wikidata.org/entity/Q295248,ITMCM,122.77
http://www.wikidata.org/entity/Q295260,ITMMD,48.83
http://www.wikidata.org/entity/Q295313,ITO4L,165.73999999999998
http://www.wikidata.org/entity/Q295414,ITONA,130.43
http://www.wikidata.org/entity/Q295423,ITNU7,222.6
http://www.wikidata.org/entity/Q295486,ITMW3,48.849999999999994
http://www.wikidata.org/entity/Q295538,ITZPL,91.0
http://www.wikidata.org/entity/Q295562,ITMCR,25.349999999999998
http://www.wikidata.org/entity/Q295564,ITONO,45.07
http://www.wikidata.org/entity/Q295602,ITMEZ,13.879999999999999
http://www.wikidata.org/entity/Q295613,ITSIA,196.38
http://www.wikidata.org/entity/Q295622,ITOOX,56.05
http://www.wikidata.org/entity/Q295687,ITFNN,112.27
http://www.wikidata.org/entity/Q296217,ITTNM,40.08
http://www.wikidata.org/entity/Q296430,ITNAO,4.3
http://www.wikidata.org/entity/Q296869,ITVBW,6.489999999999999
http://www.wikidata.org/entity/Q296977,ITNVD,7.97
http://www.wikidata.org/entity/Q296995,ITOPT,16.75
http://www.wikidata.org/entity/Q297133,ITOSA,25.25
http://www.wikidata.org/entity/Q298424,ITPVL,54.33
http://www.wikidata.org/entity/Q300010,ITPRZ,109.97
http://www.wikidata.org/entity/Q300445,ITZRY,64.91
http://www.wikidata.org/entity/Q300511,ITZSO,13.36
http://www.wikidata.org/entity/Q300957,ITZSC,9.129999999999999
http://www.wikidata.org/entity/Q300962,IT9RT,38.08
http://www.wikidata.org/entity/Q301056,DEAAR,33.94
http://www.wikidata.org/entity/Q301056,DEAAR,33.97
http://www.wikidata.org/entity/Q301246,ITNNR,10.41
http://www.wikidata.org/entity/Q301866,ITSM3,16.0
http://www.wikidata.org/entity/Q301924,PLSKA,20.5
http://www.wikidata.org/entity/Q302589,ATILZ,39.3
http://www.wikidata.org/entity/Q302589,ATILZ,39.26
http://www.wikidata.org/entity/Q302745,ATHIT,5.54
http://www.wikidata.org/entity/Q303941,ITTNS,30.0
http://www.wikidata.org/entity/Q304158,ATRED,8.0
http://www.wikidata.org/entity/Q304158,ATRED,8.049999999999999
http://www.wikidata.org/entity/Q304184,ATOAM,42.839999999999996
http://www.wikidata.org/entity/Q304266,JPTAE,1026.9099999999999
http://www.wikidata.org/entity/Q304293,ATWFG,11.99
http://www.wikidata.org/entity/Q304293,ATWFG,12.0
http://www.wikidata.org/entity/Q305159,ATTMR,43.14
http://www.wikidata.org/entity/Q305159,ATTMR,43.11
http://www.wikidata.org/entity/Q306328,USUAB,15.756922
http://www.wikidata.org/entity/Q306328,USUAB,15.693456
http://www.wikidata.org/entity/Q313189,DESC5,10.61
http://www.wikidata.org/entity/Q317827,JPHNA,908.39
http://www.wikidata.org/entity/Q318047,JPNAI,20.97
http://www.wikidata.org/entity/Q318115,HKALC,1.3
http://www.wikidata.org/entity/Q31841783,ATWAN,5.326
http://www.wikidata.org/entity/Q319729,JPUYA,17.3
http://www.wikidata.org/entity/Q319740,JPKWE,109.13
http://www.wikidata.org/entity/Q319743,JPKMC,114.74
http://www.wikidata.org/entity/Q319992,ATABC,10.28
http://www.wikidata.org/entity/Q319992,ATABC,10.27
http://www.wikidata.org/entity/Q320943,JPMTD,61.379999999999995
http://www.wikidata.org/entity/Q320964,JPYGJ,132.42
http://www.wikidata.org/entity/Q3217563,USLME,9.186712
http://www.wikidata.org/entity/Q323231,ITAAN,74.7
http://www.wikidata.org/entity/Q323892,ITSTP,49.15
http://www.wikidata.org/entity/Q3240452,USZQK,62.059999999999995
http://www.wikidata.org/entity/Q325436,ATMRC,23.09
http://www.wikidata.org/entity/Q327022,USRKV,35.29894795576934
http://www.wikidata.org/entity/Q327161,ITTSO,50.55
http://www.wikidata.org/entity/Q327207,ITTDT,33.449999999999996
http://www.wikidata.org/entity/Q327371,ITTRL,50.699999999999996
http://www.wikidata.org/entity/Q327503,ITTR3,14.61
http://www.wikidata.org/entity/Q327832,ITVZZ,31.799999999999997
http://www.wikidata.org/entity/Q327903,ITVND,4.52
http://www.wikidata.org/entity/Q327965,ITVT9,20.82
http://www.wikidata.org/entity/Q327999,ITVJD,13.32
http://www.wikidata.org/entity/Q328000,JPSSB,426.06
http://www.wikidata.org/entity/Q328000,JPSSB,364.03999999999996
http://www.wikidata.org/entity/Q328067,JPISE,208.35
http://www.wikidata.org/entity/Q328098,ITVLN,10.74
http://www.wikidata.org/entity/Q328613,JPFUI,244.95
http://www.wikidata.org/entity/Q328615,JPOKA,49.72
http://www.wikidata.org/entity/Q328795,FRG2R,18.98
http://www.wikidata.org/entity/Q329797,JPIWK,873.7199999999999
http://www.wikidata.org/entity/Q3306136,USNXH,0.72
http://www.wikidata.org/entity/Q330855,ATUBA,94.52
http://www.wikidata.org/entity/Q330855,ATUBA,94.55
http://www.wikidata.org/entity/Q33111184,ATSND,8.25
http://www.wikidata.org/entity/Q331772,ATABS,51.93
http://www.wikidata.org/entity/Q331772,ATABS,51.919999999999995
http://www.wikidata.org/entity/Q332922,ITC6E,62.16
http://www.wikidata.org/entity/Q333389,ITPAU,44.44
http://www.wikidata.org/entity/Q333476,MLSZU,37.0
http://www.wikidata.org/entity/Q334510,ATABT,186.95999999999998
http://www.wikidata.org/entity/Q334510,ATABT,186.95
http://www.wikidata.org/entity/Q335427,JPKZU,138.95
http://www.wikidata.org/entity/Q335955,USHDV,95.845986
http://www.wikidata.org/entity/Q336250,ATLEZ,15.94
http://www.wikidata.org/entity/Q336431,JPTHS,261.86
http://www.wikidata.org/entity/Q336438,JPTSA,459.15999999999997
http://www.wikidata.org/entity/Q337827,ATGPK,8.11
http://www.wikidata.org/entity/Q339705,ATHNT,13.91
http://www.wikidata.org/entity/Q339705,ATHNT,14.0
http://www.wikidata.org/entity/Q3397703,ITZQG,42.9891
http://www.wikidata.org/entity/Q339798,ITCD7,33.39
http://www.wikidata.org/entity/Q339993,ITJZU,102.61
http://www.wikidata.org/entity/Q340603,ITONI,39.809999999999995
http://www.wikidata.org/entity/Q340604,ITPFU,77.75
http://www.wikidata.org/entity/Q340611,ITTNU,117.64999999999999
http://www.wikidata.org/entity/Q340630,ITNTU,148.19
http://www.wikidata.org/entity/Q340658,ITBE3,201.88
http://www.wikidata.org/entity/Q340721,ITOLL,126.35
http://www.wikidata.org/entity/Q340731,ITGAI,37.43
http://www.wikidata.org/entity/Q340757,ITMDA,52.01
http://www.wikidata.org/entity/Q340770,ITLPS,118.52
http://www.wikidata.org/entity/Q340916,ITUAS,87.58999999999999
http://www.wikidata.org/entity/Q340920,ITMT8,123.82
http://www.wikidata.org/entity/Q341023,ITSTE,102.28999999999999
http://www.wikidata.org/entity/Q341293,ITACL,8.709999999999999
http://www.wikidata.org/entity/Q341318,ITAIO,14.33
http://www.wikidata.org/entity/Q3460406,USKSP,17.11421
http://www.wikidata.org/entity/Q3461573,USMYY,141.9831482086195
http://www.wikidata.org/entity/Q3461746,CAAMB,150.2
http://www.wikidata.org/entity/Q3461973,CASCH,100.8
http://www.wikidata.org/entity/Q3462503,CASJC,85.8
http://www.wikidata.org/entity/Q3476253,CASWP,70.97999999999999
http://www.wikidata.org/entity/Q3480691,ITSET,21.612
http://www.wikidata.org/entity/Q3483898,CASYQ,6.699999999999999
http://www.wikidata.org/entity/Q3512102,ITIBI,28.4
http://www.wikidata.org/entity/Q3532188,ITTSP,7.7466
http://www.wikidata.org/entity/Q353365,DEAHS,7.47
http://www.wikidata.org/entity/Q3551781,US-DC,177.0
http://www.wikidata.org/entity/Q355435,DEADH,43.839999999999996
http://www.wikidata.org/entity/Q3554592,CAVNR,2.9299999999999997
http://www.wikidata.org/entity/Q356391,ATAND,8.629999999999999
http://www.wikidata.org/entity/Q358645,ATAWG,17.0
http://www.wikidata.org/entity/Q358645,ATAWG,17.21
http://www.wikidata.org/entity/Q359324,ATADO,299.69
http://www.wikidata.org/entity/Q359324,ATADO,300.03
http://www.wikidata.org/entity/Q3621346,ITRBZ,6.056
http://www.wikidata.org/entity/Q3651334,ITZYB,2.381
http://www.wikidata.org/entity/Q366574,ITZCF,83.22
http://www.wikidata.org/entity/Q366937,ATNII,16.0
http://www.wikidata.org/entity/Q366937,ATNII,15.59
http://www.wikidata.org/entity/Q368241,CAYXH,112.03999999999999
http://www.wikidata.org/entity/Q368598,ATHTA,21.529999999999998
http://www.wikidata.org/entity/Q368598,ATHTA,21.58
http://www.wikidata.org/entity/Q368619,ATPEG,11.209999999999999
http://www.wikidata.org/entity/Q369644,ATBUG,13.899999999999999
http://www.wikidata.org/entity/Q369644,ATBUG,13.879999999999999
http://www.wikidata.org/entity/Q370361,ATSCS,6.05
http://www.wikidata.org/entity/Q370361,ATSCS,6.06
http://www.wikidata.org/entity/Q372261,ITRV5,49.5
http://www.wikidata.org/entity/Q373649,ATPET,2.8899999999999997
http://www.wikidata.org/entity/Q373649,ATPET,2.92
http://www.wikidata.org/entity/Q373680,ITADN,62.69
http://www.wikidata.org/entity/Q373802,ITAN7,4.89
http://www.wikidata.org/entity/Q373824,DEACH,65.24
http://www.wikidata.org/entity/Q374477,JPASG,177.76
http://www.wikidata.org/entity/Q374511,JPOAM,171.75
http://www.wikidata.org/entity/Q375322,ITYBB,24.509999999999998
http://www.wikidata.org/entity/Q376275,ITZDT,7.54
http://www.wikidata.org/entity/Q376944,ITTUR,163.98
http://www.wikidata.org/entity/Q377057,ITCMH,95.39
http://www.wikidata.org/entity/Q377177,ITCT9,53.79
http://www.wikidata.org/entity/Q377608,ITEMS,6.62
http://www.wikidata.org/entity/Q377751,ITCH8,33.68
http://www.wikidata.org/entity/Q377780,ATUFN,15.83
http://www.wikidata.org/entity/Q378095,ITCU9,51.29
http://www.wikidata.org/entity/Q380020,ITZVW,2.0
http://www.wikidata.org/entity/Q380043,ITCR7,38.92
http://www.wikidata.org/entity/Q380189,ITTBH,125.41999999999999
http://www.wikidata.org/entity/Q380287,ITEGA,23.57
http://www.wikidata.org/entity/Q380485,DEAEF,3.04
http://www.wikidata.org/entity/Q381366,ITFAS,43.96
http://www.wikidata.org/entity/Q381811,DEAER,105.25999999999999
http://www.wikidata.org/entity/Q382644,ITBNP,6.1
http://www.wikidata.org/entity/Q382845,DEAFR,1.99
http://www.wikidata.org/entity/Q3844259,ITMNL,8.594999999999999
http://www.wikidata.org/entity/Q3848105,ITMAH,190.06
http://www.wikidata.org/entity/Q384926,JPOGG,206.57
http://www.wikidata.org/entity/Q385023,JPOIS,17.18
http://www.wikidata.org/entity/Q385131,ATPDO,7.859999999999999
http://www.wikidata.org/entity/Q385335,CAAMH,185.59854798667774
http://www.wikidata.org/entity/Q385335,CAAMH,185.60999999999999
http://www.wikidata.org/entity/Q385538,ITBOA,128.01999999999998
http://www.wikidata.org/entity/Q385624,ITOIR,102.25999999999999
http://www.wikidata.org/entity/Q385692,ITFDG,39.48
http://www.wikidata.org/entity/Q385794,ITOO5,55.46
http://www.wikidata.org/entity/Q385821,ITGCC,8.82
http://www.wikidata.org/entity/Q386110,JPMIN,163.29
http://www.wikidata.org/entity/Q386162,ATNIK,23.0
http://www.wikidata.org/entity/Q386162,ATNIK,22.439999999999998
http://www.wikidata.org/entity/Q3862348,ITRTD,20.0
http://www.wikidata.org/entity/Q3862925,ITRRN,8.809999999999999
http://www.wikidata.org/entity/Q386628,JPIHA,234.45999999999998
http://www.wikidata.org/entity/Q386643,ITMG2,48.989999999999995
http://www.wikidata.org/entity/Q386651,JPIAT,164.07999999999998
http://www.wikidata.org/entity/Q386661,JPFJS,69.56
http://www.wikidata.org/entity/Q386697,JPYIH,27.09
http://www.wikidata.org/entity/Q387136,JPKWG,61.949999999999996
http://www.wikidata.org/entity/Q387186,ATOMB,6.39
http://www.wikidata.org/entity/Q387672,ITZTG,69.22
http://www.wikidata.org/entity/Q387737,USFFH,7.407826
http://www.wikidata.org/entity/Q387737,USFFH,7.410515999999999
http://www.wikidata.org/entity/Q3878560,USNBO,48.6917764743168
http://www.wikidata.org/entity/Q388049,ATAIG,17.0
http://www.wikidata.org/entity/Q388189,ITXEE,57.849999999999994
http://www.wikidata.org/entity/Q388229,ITISI,33.16
http://www.wikidata.org/entity/Q388265,ATWCE,39.239999999999995
http://www.wikidata.org/entity/Q3887834,USZFP,4.6538379999999995
http://www.wikidata.org/entity/Q389264,ITTTZ,49.8
http://www.wikidata.org/entity/Q389292,ITTZ8,16.8
http://www.wikidata.org/entity/Q389363,ATGRN,18.41
http://www.wikidata.org/entity/Q389711,JPNJA,93.83999999999999
http://www.wikidata.org/entity/Q390187,ITBTU,94.44999999999999
http://www.wikidata.org/entity/Q390583,CASUY,316.40999999999997
http://www.wikidata.org/entity/Q390624,ITBR4,18.08
http://www.wikidata.org/entity/Q390687,ITCS7,30.389999999999997
http://www.wikidata.org/entity/Q390772,ITOLD,33.47
http://www.wikidata.org/entity/Q390824,ITFLS,36.059999999999995
http://www.wikidata.org/entity/Q390907,ITMI5,22.959999999999997
http://www.wikidata.org/entity/Q390999,ITTHI,94.86
http://www.wikidata.org/entity/Q391111,ITNLE,51.949999999999996
http://www.wikidata.org/entity/Q391142,ITSS8,30.09
http://www.wikidata.org/entity/Q391316,ITPTO,104.41
http://www.wikidata.org/entity/Q391326,ITPZM,78.77
http://www.wikidata.org/entity/Q391380,ITXNN,31.34
http://www.wikidata.org/entity/Q391396,ITSR3,67.00999999999999
http://www.wikidata.org/entity/Q391409,ITTTN,59.04
http://www.wikidata.org/entity/Q391563,ITTTX,63.25
http://www.wikidata.org/entity/Q391623,ITTR9,36.5
http://www.wikidata.org/entity/Q391705,ITUSN,30.74
http://www.wikidata.org/entity/Q391723,ITVL3,25.95
http://www.wikidata.org/entity/Q393410,ATAGM,7.05
http://www.wikidata.org/entity/Q393898,RUAGI,27.0
http://www.wikidata.org/entity/Q3941950,ITRUS,8.03
http://www.wikidata.org/entity/Q394217,DEAGX,22.849999999999998
http://www.wikidata.org/entity/Q3949212,ITPBA,5.21
http://www.wikidata.org/entity/Q402903,ITVEU,187.89
http://www.wikidata.org/entity/Q408537,CAAIR,84.57
http://www.wikidata.org/entity/Q408537,CAAIR,33.1
http://www.wikidata.org/entity/Q40866628,ATRSD,4.623218
http://www.wikidata.org/entity/Q419157,ITGIS,60.62
http://www.wikidata.org/entity/Q419249,ITGZE,4.91
http://www.wikidata.org/entity/Q419357,ITGNZ,13.219999999999999
http://www.wikidata.org/entity/Q419733,ITLVL,38.92
http://www.wikidata.org/entity/Q419816,ITZJY,78.71
http://www.wikidata.org/entity/Q419942,ITLGD,23.68
http://www.wikidata.org/entity/Q420235,ITZLR,36.12
http://www.wikidata.org/entity/Q420306,ITLAS,110.22999999999999
http://www.wikidata.org/entity/Q420734,ITULL,13.86
http://www.wikidata.org/entity/Q426328,ATHON,21.369999999999997
http://www.wikidata.org/entity/Q427187,ITMVN,247.42999999999998
http://www.wikidata.org/entity/Q427263,ATKOH,31.34
http://www.wikidata.org/entity/Q427354,ITRNG,12.86
http://www.wikidata.org/entity/Q427360,DENRH,35.309999999999995
http://www.wikidata.org/entity/Q427360,DENRH,35.29
http://www.wikidata.org/entity/Q427385,ATWAF,131.57
http://www.wikidata.org/entity/Q427475,ITPC5,30.36
http://www.wikidata.org/entity/Q427763,ATWIS,10.5
http://www.wikidata.org/entity/Q428018,ITMT5,36.949999999999996
http://www.wikidata.org/entity/Q428737,ATHDR,15.229999999999999
http://www.wikidata.org/entity/Q428737,ATHDR,15.219999999999999
http://www.wikidata.org/entity/Q429034,ATDSU,17.0
http://www.wikidata.org/entity/Q429034,ATDSU,17.38
http://www.wikidata.org/entity/Q429373,JPYKD,34.519999999999996
http://www.wikidata.org/entity/Q429623,ATADU,47.3
http://www.wikidata.org/entity/Q429728,ATMBR,0.36
http://www.wikidata.org/entity/Q430449,ATGDN,63.519999999999996
http://www.wikidata.org/entity/Q430511,ATRRM,102.27
http://www.wikidata.org/entity/Q430511,ATRRM,102.0
http://www.wikidata.org/entity/Q431048,ITBIV,88.57
http://www.wikidata.org/entity/Q431276,ITZGC,192.45999999999998
http://www.wikidata.org/entity/Q431300,ITAAA,81.33
http://www.wikidata.org/entity/Q431389,ITMGF,46.44
http://www.wikidata.org/entity/Q431418,ITZEP,91.86
http://www.wikidata.org/entity/Q431446,ITCMW,99.97999999999999
http://www.wikidata.org/entity/Q431544,ITFVR,81.88
http://www.wikidata.org/entity/Q431568,ITGGT,23.98
http://www.wikidata.org/entity/Q431760,ITLIC,179.67999999999998
http://www.wikidata.org/entity/Q431831,ITMFI,113.58
http://www.wikidata.org/entity/Q431973,ITAGM,32.91
http://www.wikidata.org/entity/Q432009,ITGRR,207.48999999999998
http://www.wikidata.org/entity/Q432311,ITPEM,25.23
http://www.wikidata.org/entity/Q432337,ITRCM,68.1
http://www.wikidata.org/entity/Q432379,ATTDW,15.399999999999999
http://www.wikidata.org/entity/Q432379,ATTDW,15.44
http://www.wikidata.org/entity/Q432527,ITZSA,118.52
http://www.wikidata.org/entity/Q4326525,RUNVY,3.03
http://www.wikidata.org/entity/Q432659,ITAIG,96.36999999999999
http://www.wikidata.org/entity/Q432667,ITLLP,42.669999999999995
http://www.wikidata.org/entity/Q432669,ITSGX,26.56
http://www.wikidata.org/entity/Q432677,ITSMQ,67.28
http://www.wikidata.org/entity/Q432681,ITSCK,191.67
http://www.wikidata.org/entity/Q433114,ITNLS,12.24
http://www.wikidata.org/entity/Q433413,ITORA,11.79
http://www.wikidata.org/entity/Q433697,ATATH,5.359999999999999
http://www.wikidata.org/entity/Q436729,ATAGZ,36.199999999999996
http://www.wikidata.org/entity/Q436918,ATRUG,28.119999999999997
http://www.wikidata.org/entity/Q439157,CNCBG,17457.63
http://www.wikidata.org/entity/Q440718,ATAHI,22.63
http://www.wikidata.org/entity/Q441016,ATAHO,12.29
http://www.wikidata.org/entity/Q442408,ATATG,35.589999999999996
http://www.wikidata.org/entity/Q442408,ATATG,35.58
http://www.wikidata.org/entity/Q443039,ATAMU,78.92999999999999
http://www.wikidata.org/entity/Q452634,JPTKH,683.25
http://www.wikidata.org/entity/Q4534544,USUK7,3.9108820466073597
http://www.wikidata.org/entity/Q460396,RUAMV,82.362
http://www.wikidata.org/entity/Q460806,JPHNO,103.75999999999999
http://www.wikidata.org/entity/Q460812,JPNRU,135.66
http://www.wikidata.org/entity/Q460835,JPMAR,111.78999999999999
http://www.wikidata.org/entity/Q462184,USURB,30.0
http://www.wikidata.org/entity/Q462184,USURB,30.287309999999998
http://www.wikidata.org/entity/Q467471,JPKSM,106.02
http://www.wikidata.org/entity/Q467487,JPKUA,355.63
http://www.wikidata.org/entity/Q47037646,NZWLG,290.11
http://www.wikidata.org/entity/Q473012,ATORI,13.5
http://www.wikidata.org/entity/Q473107,DEAMM,48.059999999999995
http://www.wikidata.org/entity/Q474165,ITPSL,6.6899999999999995
http://www.wikidata.org/entity/Q474174,ITPSV,51.0
http://www.wikidata.org/entity/Q474174,ITPSV,51.489999999999995
http://www.wikidata.org/entity/Q474441,ITRN2,111.36
http://www.wikidata.org/entity/Q474607,ATZAD,21.0
http://www.wikidata.org/entity/Q474607,ATZAD,20.57
http://www.wikidata.org/entity/Q474724,ITRDO,29.619999999999997
http://www.wikidata.org/entity/Q474782,ITSCD,79.85
http://www.wikidata.org/entity/Q475320,ATFSB,61.699999999999996
http://www.wikidata.org/entity/Q475320,ATFSB,61.65
http://www.wikidata.org/entity/Q477591,ITMD2,14.53
http://www.wikidata.org/entity/Q477609,ITNSC,96.82
http://www.wikidata.org/entity/Q477653,ITR34,67.0
http://www.wikidata.org/entity/Q477765,ITSFS,41.94
http://www.wikidata.org/entity/Q477777,ITZTJ,34.0
http://www.wikidata.org/entity/Q477777,ITZTJ,34.76
http://www.wikidata.org/entity/Q477800,ITVAU,39.37
http://www.wikidata.org/entity/Q477808,ITVLB,41.82
http://www.wikidata.org/entity/Q478226,ITBLP,166.32999999999998
http://www.wikidata.org/entity/Q478232,ITZDK,70.28
http://www.wikidata.org/entity/Q478240,ITBZY,250.85999999999999
http://www.wikidata.org/entity/Q478246,ITC7L,26.419999999999998
http://www.wikidata.org/entity/Q478258,ITZET,383.38
http://www.wikidata.org/entity/Q478265,ITZFY,6.55
http://www.wikidata.org/entity/Q478277,ITLI5,118.89999999999999
http://www.wikidata.org/entity/Q478314,ITFDS,12.16
http://www.wikidata.org/entity/Q478322,ITGIR,27.32
http://www.wikidata.org/entity/Q478346,ITZLY,112.44999999999999
http://www.wikidata.org/entity/Q478346,ITZLY,111.0
http://www.wikidata.org/entity/Q478378,ITMA9,37.85
http://www.wikidata.org/entity/Q478384,ITML2,16.279999999999998
http://www.wikidata.org/entity/Q478388,ITMZ2,34.78
http://www.wikidata.org/entity/Q478434,ITML6,16.669999999999998
http://www.wikidata.org/entity/Q478457,ITMN8,246.32
http://www.wikidata.org/entity/Q478681,ITMBC,37.68
http://www.wikidata.org/entity/Q478703,ITMAS,35.71
http://www.wikidata.org/entity/Q478708,ITNC2,42.65
http://www.wikidata.org/entity/Q478733,ITZPT,57.79
http://www.wikidata.org/entity/Q478747,ITPEH,19.23
http://www.wikidata.org/entity/Q478753,ITZRB,26.54
http://www.wikidata.org/entity/Q478769,ITAXZ,306.44
http://www.wikidata.org/entity/Q478776,ITRA3,205.62
http://www.wikidata.org/entity/Q478782,ITRPT,13.25
http://www.wikidata.org/entity/Q478828,ITLPT,10.85
http://www.wikidata.org/entity/Q478836,IT8DA,5.6499999999999995
http://www.wikidata.org/entity/Q478841,ITSMG,25.81
http://www.wikidata.org/entity/Q478854,ITZPP,6.27
http://www.wikidata.org/entity/Q478863,ITSA6,3.1199999999999997
http://www.wikidata.org/entity/Q478875,ITFFC,25.86
http://www.wikidata.org/entity/Q478906,ITZAU,19.029999999999998
http://www.wikidata.org/entity/Q478916,ITZTA,24.31
http://www.wikidata.org/entity/Q478925,ITTYT,19.16
http://www.wikidata.org/entity/Q478933,ITZVK,6.52
http://www.wikidata.org/entity/Q478939,IT2VC,5.52
http://www.wikidata.org/entity/Q478954,ITVGE,10.09
http://www.wikidata.org/entity/Q481514,ITMRA,243.26
http://www.wikidata.org/entity/Q481544,ITALC,130.79
http://www.wikidata.org/entity/Q481544,ITALC,130.9
http://www.wikidata.org/entity/Q481567,ITZKK,72.81
http://www.wikidata.org/entity/Q481594,ITLFM,154.85999999999999
http://www.wikidata.org/entity/Q481613,ITZGQ,65.83
http://www.wikidata.org/entity/Q481642,ITCTR,127.32
http://www.wikidata.org/entity/Q481642,ITCTR,127.14
http://www.wikidata.org/entity/Q481674,ITCYX,209.76
http://www.wikidata.org/entity/Q481691,ITZHF,69.89999999999999
http://www.wikidata.org/entity/Q481720,ITTGB,46.57
http://www.wikidata.org/entity/Q481730,ITMAZ,274.64
http://www.wikidata.org/entity/Q481744,ITPEC,58.01
http://www.wikidata.org/entity/Q481758,ITPNL,84.53
http://www.wikidata.org/entity/Q481775,ITNNA,82.72999999999999
http://www.wikidata.org/entity/Q481791,ITZQY,45.28
http://www.wikidata.org/entity/Q481810,ITPG5,37.46
http://www.wikidata.org/entity/Q481857,ATACK,113.94999999999999
http://www.wikidata.org/entity/Q481858,ITRR2,41.419999999999995
http://www.wikidata.org/entity/Q481879,ITTR2,182.42
http://www.wikidata.org/entity/Q481890,ITSVC,60.12
http://www.wikidata.org/entity/Q481898,ITNIN,60.94
http://www.wikidata.org/entity/Q481906,ITDVA,52.96
http://www.wikidata.org/entity/Q483522,ATVLH,134.98
http://www.wikidata.org/entity/Q484861,ATTRW,6.93
http://www.wikidata.org/entity/Q485294,ATLBN,108.0
